word1,word2,Distance,Layer,similarity,n_params,mpath,revision,step
 smart, intelligent,0.11313769744921243,3,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00028567309866878166,4,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00020538172778084007,5,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.0001684064881628533,6,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00016383148672205472,7,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.0001621069849429002,8,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00015942692179937712,9,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00015986081509755667,10,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.0001574055093103155,11,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00016034333393688538,12,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00016187165498515732,13,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.0001870756721233935,14,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.00032903841675624435,15,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, intelligent,0.29255215819269254,16,9.2,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.624362287537046,0,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.3711952654764529,1,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.19377541024541023,2,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.11285069165758799,3,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00026917609496468486,4,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00018383896681339884,5,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00014271024934042753,6,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00013562432051195117,7,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00013280359038969625,8,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00012885032500842275,9,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00012804564757618042,10,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00012523112786144708,11,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00012752837179275112,12,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00012830976817623796,13,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.00014924306615216043,14,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.0002705175208433941,15,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, difficult,0.27025979017113155,16,8.77,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.8012238091822865,0,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.44447171158076193,1,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.20248171780927304,2,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.12572555659794915,3,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00030716616116921447,4,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00021078714038524904,5,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00016314046074750177,6,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00015546981625691458,7,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00015147786765101756,8,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.0001472899288927909,9,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.0001458692724386479,10,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00014231366396955103,11,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00014373647437437853,12,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.0001446656346529851,13,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.00016727070150879264,14,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.0002953838101700246,15,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, cheerful,0.24350158687362955,16,9.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.7358627541919158,0,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.40022530952538393,1,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.22229745004787116,2,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.13309096834661827,3,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0002967840883242312,4,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0001990386867980476,5,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.00015293965358653683,6,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.00014536638612971942,7,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0001422304910057015,8,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.00013775184690612008,9,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.00013664398008417233,10,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.00013339819590629798,11,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0001353281211456947,12,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0001363349817020687,13,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0001580122426486641,14,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.0002829602066695136,15,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, easy,0.28617899700558647,16,0.95,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.7231130139521145,0,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.43209638033145525,1,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.23592593775318615,2,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.11885045319587018,3,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.000294406213839693,4,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.0002021751733228827,5,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00015699377775812984,6,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.0001494429077713022,7,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00014659947619610758,8,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00014276053559780788,9,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00014162480291779467,10,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00013889454430493497,11,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.0001412954847518355,12,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.000142367784198294,13,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.0001665186540060759,14,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.00030195590563408814,15,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 fast, rapid,0.2898325673592119,16,8.75,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.6928452969771572,0,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.42148559385143813,1,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.21018723358944447,2,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.1221381387903806,3,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00031457251625355287,4,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.0002157380396796693,5,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00016669983618788908,6,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00015816304373283963,7,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.0001550975446783509,8,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00015017562532992912,9,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00014907269490782582,10,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.000145895470754831,11,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00014859124001287416,12,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00014955070210942445,13,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.00017450831354526297,14,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.0003113958545409856,15,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 happy, glad,0.2844514647250458,16,9.17,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.7442067907958942,0,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.5001480701680305,1,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.26407752477533464,2,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.12231732644315296,3,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00022728727205645338,4,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.0001548126870044575,5,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00011952213226162911,6,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00011327261246174558,7,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00011098017719701758,8,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.0001084456336709616,9,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00010630994229299251,10,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00010395211766434098,11,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00010489160119997454,12,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00010578713616671287,13,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.0001227210578810256,14,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.00021826903751098747,15,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 short, long,0.2372572349158505,16,1.23,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.5757369718066315,0,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.36929416074163846,1,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.14372832112095935,2,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.08503538610256267,3,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00024542433658414353,4,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.0001695789832579786,5,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00013437162354434928,6,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012803613585798956,7,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012552115823627474,8,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012295643618498442,9,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012256128329601879,10,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012004325517245285,11,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012167174429356109,12,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00012285214821361468,13,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.0001424656406577851,14,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.00024914173115686555,15,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 stupid, dumb,0.24420736847946845,16,9.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.5298958845625623,0,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.2985404434982317,1,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.15351833913279933,2,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.08666456331343941,3,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00021852783446574264,4,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00015693607928013442,5,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.0001301249741747501,6,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012567029496279858,7,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.0001244423847160947,8,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012264602996825413,9,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012258256690711455,10,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012098784853042943,11,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012259226406918788,12,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00012404742026850268,13,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.00014321725585519918,14,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.0002500956605896443,15,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 weird, strange,0.20809129844159613,16,8.93,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.7516992605465282,0,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.4160700591472579,1,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.22459267527499094,2,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.13584794263576883,3,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.0002900706123919461,4,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00019760081176400934,5,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00015314561722856723,6,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.0001461550214932883,7,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00014236168279968542,8,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00013890950795947266,9,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00013743476623528927,10,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00013431248727602263,11,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.00013615271411160368,12,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.0001367802735695589,13,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.0001585427719187349,14,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.0002797071899784953,15,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 wide, narrow,0.25506593130688404,16,1.03,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.7741255752037371,0,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.46402647657788076,1,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.2398126713140516,2,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.13034022977552118,3,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.0002765219254824425,4,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00018865874117401926,5,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00014510550243740372,6,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00013827156280210584,7,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.0001353778482268142,8,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00013122629577266842,9,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00012981589242189173,10,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.0001265699862476044,11,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00012877378011544316,12,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00012918852765919642,13,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00014981188878537832,14,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.00026619204961209064,15,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, awful,0.2414085172718936,16,8.42,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.6726753390711333,0,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.39018851476238614,1,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.20123795770875863,2,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.12260487549237908,3,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.0002567553811974044,4,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00017481227418991718,5,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00013570671920937194,6,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.0001294855518834126,7,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00012673395221896033,8,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00012340180784509158,9,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00012199353096609133,10,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00011939144413108949,11,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00012138544484663338,12,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00012196082222093452,13,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.00014127017222154148,14,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.0002501480466069461,15,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 easy, difficult,0.2170512878792058,16,0.58,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.6857163036489496,0,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.41423393330922376,1,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.2122874763535212,2,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.12362505400211088,3,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.0002528069581406722,4,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00017324297378429332,5,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00013320045815323756,6,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00012721908057455877,7,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00012379188884215075,8,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.0001205057979044577,9,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00011933583383172408,10,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00011657868867831489,11,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.0001184866352197389,12,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00011894174732507423,13,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00013818510651475435,14,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.00024579846068251143,15,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 bad, terrible,0.21925793404812177,16,7.78,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.9051706224391978,0,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.5715081476268689,1,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.3023062507866201,2,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.17355679479844832,3,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00039846452241065755,4,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.0002723172574135013,5,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00021119461176133392,6,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.000201992817284391,7,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.000197637728222122,8,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00019263630419330546,9,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00019098107454673663,10,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00018660435477813042,11,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.00018948365597248884,12,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.0001901035927661665,13,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.0002205680807193522,14,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.0003909249610414278,15,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 hard, simple,0.40704977320209945,16,1.38,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.7889970813286434,0,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.5162003989607719,1,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.2632332374415185,2,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.1670007940216771,3,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0004324215075789395,4,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0002926755750225496,5,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0002248762440116847,6,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0002140660139109407,7,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.00021000600919296453,8,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.00020415301745368986,9,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.00020194005522589098,10,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0001964305182446946,11,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.00020044898086035712,12,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.00020143839184505463,13,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0002348892464971719,14,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.0004173212024249917,15,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 smart, dumb,0.39893452835634846,16,0.55,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.5197258044795051,0,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.2983557897952881,1,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.14858607682406433,2,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.09097346205998169,3,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.00019108475155316107,4,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,0.00012953971479079396,5,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,9.927265850184774e-05,6,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,9.455708124561646e-05,7,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,9.24198709776336e-05,8,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,9.019383300168382e-05,9,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
 insane, crazy,8.89197486889648e-05,10,9.57,1011781632,EleutherAI/pythia-1b,step143000,143000
