item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model_name,n_params
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,match,muraki2021,horizontal,-17.637300996715396,EleutherAI/pythia-160m,162322944
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,b,The glass was vertical.,mismatch,muraki2021,vertical,-17.487431197630386,EleutherAI/pythia-160m,162322944
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,a,The guitar was horizontal.,match,muraki2021,horizontal,-17.834289909040788,EleutherAI/pythia-160m,162322944
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,b,The guitar was vertical.,mismatch,muraki2021,vertical,-17.150630026074072,EleutherAI/pythia-160m,162322944
14,gun,a,Annie raised the gun to fire at the target.,a,The gun was horizontal.,match,muraki2021,horizontal,-17.564101131760474,EleutherAI/pythia-160m,162322944
14,gun,a,Annie raised the gun to fire at the target.,b,The gun was vertical.,mismatch,muraki2021,vertical,-16.735765167538446,EleutherAI/pythia-160m,162322944
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",a,The iron was horizontal.,match,muraki2021,horizontal,-16.101908675185207,EleutherAI/pythia-160m,162322944
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",b,The iron was vertical.,mismatch,muraki2021,vertical,-16.192077155612598,EleutherAI/pythia-160m,162322944
16,key,a,The lab assistant put the key to the monkey cage in the lock.,a,The key was horizontal.,match,muraki2021,horizontal,-18.050238285887584,EleutherAI/pythia-160m,162322944
16,key,a,The lab assistant put the key to the monkey cage in the lock.,b,The key was vertical.,mismatch,muraki2021,vertical,-17.08436165344068,EleutherAI/pythia-160m,162322944
17,nail,a,The carpenter hammered the nail into the wall.,a,The nail was horizontal.,match,muraki2021,horizontal,-14.225378505581439,EleutherAI/pythia-160m,162322944
17,nail,a,The carpenter hammered the nail into the wall.,b,The nail was vertical.,mismatch,muraki2021,vertical,-14.226875385344961,EleutherAI/pythia-160m,162322944
18,pen,a,The accountant stuck his pen behind his ear.,a,The pen was horizontal.,match,muraki2021,horizontal,-14.869258207253296,EleutherAI/pythia-160m,162322944
18,pen,a,The accountant stuck his pen behind his ear.,b,The pen was vertical.,mismatch,muraki2021,vertical,-15.299583460014658,EleutherAI/pythia-160m,162322944
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,a,The pencil was horizontal.,match,muraki2021,horizontal,-15.080953659726559,EleutherAI/pythia-160m,162322944
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,b,The pencil was vertical.,mismatch,muraki2021,vertical,-15.849058429945188,EleutherAI/pythia-160m,162322944
20,plate,a,Sara situated the expensive plate on its mat on the table.,a,The plate was horizontal.,match,muraki2021,horizontal,-13.8406353770062,EleutherAI/pythia-160m,162322944
20,plate,a,Sara situated the expensive plate on its mat on the table.,b,The plate was vertical.,mismatch,muraki2021,vertical,-13.826370437115717,EleutherAI/pythia-160m,162322944
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,a,The salt shaker was horizontal.,match,muraki2021,horizontal,-15.628366111699735,EleutherAI/pythia-160m,162322944
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,b,The salt shaker was vertical.,mismatch,muraki2021,vertical,-15.707263570667399,EleutherAI/pythia-160m,162322944
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,a,The pair of scissors was horizontal.,match,muraki2021,horizontal,-15.361542652426278,EleutherAI/pythia-160m,162322944
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,b,The pair of scissors was vertical.,mismatch,muraki2021,vertical,-15.419218717920879,EleutherAI/pythia-160m,162322944
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,a,The screw was horizontal.,match,muraki2021,horizontal,-14.407199907935867,EleutherAI/pythia-160m,162322944
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,vertical,-14.112479451816771,EleutherAI/pythia-160m,162322944
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,horizontal,-14.660661024712152,EleutherAI/pythia-160m,162322944
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,vertical,-13.93112448751757,EleutherAI/pythia-160m,162322944
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,horizontal,-15.217722503804985,EleutherAI/pythia-160m,162322944
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,b,The axe was vertical.,match,muraki2021,vertical,-14.630306814600239,EleutherAI/pythia-160m,162322944
2,bat,b,Derek held his bat high as the ball approached.,a,The bat was horizontal.,mismatch,muraki2021,horizontal,-12.602287377871967,EleutherAI/pythia-160m,162322944
2,bat,b,Derek held his bat high as the ball approached.,b,The bat was vertical.,match,muraki2021,vertical,-11.422436905684023,EleutherAI/pythia-160m,162322944
3,book,b,The librarian put the book back on the shelf.,a,The book was horizontal.,mismatch,muraki2021,horizontal,-19.557812002292234,EleutherAI/pythia-160m,162322944
3,book,b,The librarian put the book back on the shelf.,b,The book was vertical.,match,muraki2021,vertical,-19.220472896311776,EleutherAI/pythia-160m,162322944
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",a,The bottle was horizontal.,mismatch,muraki2021,horizontal,-17.909062521734118,EleutherAI/pythia-160m,162322944
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",b,The bottle was vertical.,match,muraki2021,vertical,-17.650092362465077,EleutherAI/pythia-160m,162322944
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,a,The bowl was horizontal.,mismatch,muraki2021,horizontal,-16.38041191524962,EleutherAI/pythia-160m,162322944
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,b,The bowl was vertical.,match,muraki2021,vertical,-15.45275124417741,EleutherAI/pythia-160m,162322944
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",a,The broom was horizontal.,mismatch,muraki2021,horizontal,-15.105038136879713,EleutherAI/pythia-160m,162322944
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",b,The broom was vertical.,match,muraki2021,vertical,-15.233510519604344,EleutherAI/pythia-160m,162322944
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",a,The brush was horizontal.,mismatch,muraki2021,horizontal,-15.932453543607615,EleutherAI/pythia-160m,162322944
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",b,The brush was vertical.,match,muraki2021,vertical,-16.145106607781763,EleutherAI/pythia-160m,162322944
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,a,The crayon was horizontal.,mismatch,muraki2021,horizontal,-14.537273831410289,EleutherAI/pythia-160m,162322944
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,b,The crayon was vertical.,match,muraki2021,vertical,-14.67375925394802,EleutherAI/pythia-160m,162322944
9,decoration,b,Laura hung the decoration on the line with the clothespin.,a,The decoration was horizontal.,mismatch,muraki2021,horizontal,-14.970421083080229,EleutherAI/pythia-160m,162322944
9,decoration,b,Laura hung the decoration on the line with the clothespin.,b,The decoration was vertical.,match,muraki2021,vertical,-14.886504536526507,EleutherAI/pythia-160m,162322944
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,a,The flashlight was horizontal.,mismatch,muraki2021,horizontal,-15.653299483047698,EleutherAI/pythia-160m,162322944
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,b,The flashlight was vertical.,match,muraki2021,vertical,-15.441086659256984,EleutherAI/pythia-160m,162322944
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,a,The fire extinguisher was horizontal.,mismatch,muraki2021,horizontal,-16.31419029379707,EleutherAI/pythia-160m,162322944
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,b,The fire extinguisher was vertical.,match,muraki2021,vertical,-15.772034962855424,EleutherAI/pythia-160m,162322944
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,mismatch,muraki2021,horizontal,-18.67312495695775,EleutherAI/pythia-160m,162322944
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,b,The glass was vertical.,match,muraki2021,vertical,-18.212684760272342,EleutherAI/pythia-160m,162322944
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,a,The guitar was horizontal.,mismatch,muraki2021,horizontal,-17.773990064956262,EleutherAI/pythia-160m,162322944
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,b,The guitar was vertical.,match,muraki2021,vertical,-17.12722528042181,EleutherAI/pythia-160m,162322944
14,gun,b,Annie lowered the gun to place it in the holster.,a,The gun was horizontal.,mismatch,muraki2021,horizontal,-16.83122934918483,EleutherAI/pythia-160m,162322944
14,gun,b,Annie lowered the gun to place it in the holster.,b,The gun was vertical.,match,muraki2021,vertical,-16.569793640819295,EleutherAI/pythia-160m,162322944
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",a,The iron was horizontal.,mismatch,muraki2021,horizontal,-16.008505660598395,EleutherAI/pythia-160m,162322944
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",b,The iron was vertical.,match,muraki2021,vertical,-16.22591373177193,EleutherAI/pythia-160m,162322944
16,key,b,The lab assistant put the key to the monkey cage on the hook.,a,The key was horizontal.,mismatch,muraki2021,horizontal,-17.821133981008767,EleutherAI/pythia-160m,162322944
16,key,b,The lab assistant put the key to the monkey cage on the hook.,b,The key was vertical.,match,muraki2021,vertical,-17.024675473391273,EleutherAI/pythia-160m,162322944
17,nail,b,The carpenter hammered the nail into the floor plank.,a,The nail was horizontal.,mismatch,muraki2021,horizontal,-13.891572534727176,EleutherAI/pythia-160m,162322944
17,nail,b,The carpenter hammered the nail into the floor plank.,b,The nail was vertical.,match,muraki2021,vertical,-13.936128512212454,EleutherAI/pythia-160m,162322944
18,pen,b,The accountant stuck his pen into his pocket protector.,a,The pen was horizontal.,mismatch,muraki2021,horizontal,-15.812503239711441,EleutherAI/pythia-160m,162322944
18,pen,b,The accountant stuck his pen into his pocket protector.,b,The pen was vertical.,match,muraki2021,vertical,-16.11479639128654,EleutherAI/pythia-160m,162322944
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,a,The pencil was horizontal.,mismatch,muraki2021,horizontal,-15.362899230301124,EleutherAI/pythia-160m,162322944
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,b,The pencil was vertical.,match,muraki2021,vertical,-16.015915980785365,EleutherAI/pythia-160m,162322944
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,a,The plate was horizontal.,mismatch,muraki2021,horizontal,-14.111406303936034,EleutherAI/pythia-160m,162322944
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,b,The plate was vertical.,match,muraki2021,vertical,-14.134916954591455,EleutherAI/pythia-160m,162322944
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,a,The salt shaker was horizontal.,mismatch,muraki2021,horizontal,-16.351754123385646,EleutherAI/pythia-160m,162322944
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,b,The salt shaker was vertical.,match,muraki2021,vertical,-16.176172147779162,EleutherAI/pythia-160m,162322944
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,a,The pair of scissors was horizontal.,mismatch,muraki2021,horizontal,-15.240177935803445,EleutherAI/pythia-160m,162322944
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,b,The pair of scissors was vertical.,match,muraki2021,vertical,-15.199056171906358,EleutherAI/pythia-160m,162322944
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,a,The screw was horizontal.,mismatch,muraki2021,horizontal,-14.368166733156736,EleutherAI/pythia-160m,162322944
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,b,The screw was vertical.,match,muraki2021,vertical,-13.975793176953415,EleutherAI/pythia-160m,162322944
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,a,The wheel was horizontal.,mismatch,muraki2021,horizontal,-14.037005178676917,EleutherAI/pythia-160m,162322944
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,b,The wheel was vertical.,match,muraki2021,vertical,-13.636002177641634,EleutherAI/pythia-160m,162322944
1,steak,a,John looked at the steak on his plate.,a,The steak was brown.,match,connell2007,brown,-8.317906495079722,EleutherAI/pythia-160m,162322944
1,steak,a,John looked at the steak on his plate.,b,The steak was red.,mismatch,connell2007,red,-9.253668258707359,EleutherAI/pythia-160m,162322944
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,a,The traffic light was light red.,match,connell2007,red,-7.941083581898337,EleutherAI/pythia-160m,162322944
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,b,The traffic light was light green.,mismatch,connell2007,green,-6.700034766585678,EleutherAI/pythia-160m,162322944
3,tomato,a,Jane tasted the tomato when it was ready to eat.,a,The tomato was red.,match,connell2007,red,-9.476765536077815,EleutherAI/pythia-160m,162322944
3,tomato,a,Jane tasted the tomato when it was ready to eat.,b,The tomato was green.,mismatch,connell2007,green,-8.419663099506216,EleutherAI/pythia-160m,162322944
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,a,The tree was green.,match,connell2007,green,-8.78021788360333,EleutherAI/pythia-160m,162322944
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,b,The tree was orange.,mismatch,connell2007,orange,-12.105443280833667,EleutherAI/pythia-160m,162322944
5,hair,a,Susan liked it when her granddaughter wore her hair up.,a,The hair was brown.,match,connell2007,brown,-8.32335419171031,EleutherAI/pythia-160m,162322944
5,hair,a,Susan liked it when her granddaughter wore her hair up.,b,The hair was grey.,mismatch,connell2007,grey,-9.586593000362704,EleutherAI/pythia-160m,162322944
6,bear,a,Joe was excited to see a bear in the woods.,a,The bear was brown.,match,connell2007,brown,-12.336208259199609,EleutherAI/pythia-160m,162322944
6,bear,a,Joe was excited to see a bear in the woods.,b,The bear was white.,mismatch,connell2007,white,-9.573126667080178,EleutherAI/pythia-160m,162322944
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,a,The leaf was green.,match,connell2007,green,-7.969917546970163,EleutherAI/pythia-160m,162322944
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,b,The leaf was orange.,mismatch,connell2007,orange,-11.957758331835999,EleutherAI/pythia-160m,162322944
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,a,The lamb was white.,match,connell2007,white,-7.6893518580574405,EleutherAI/pythia-160m,162322944
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,b,The lamb was black.,mismatch,connell2007,black,-9.566598957921716,EleutherAI/pythia-160m,162322944
9,bananas,a,The bananas that Mark bought looked ready to eat.,a,The bananas were yellow.,match,connell2007,yellow,-9.872062809748272,EleutherAI/pythia-160m,162322944
9,bananas,a,The bananas that Mark bought looked ready to eat.,b,The bananas were green.,mismatch,connell2007,green,-8.494791998162517,EleutherAI/pythia-160m,162322944
10,coffee,a,Joanne always took milk in her coffee.,a,The coffee was brown.,match,connell2007,brown,-10.099853839682543,EleutherAI/pythia-160m,162322944
10,coffee,a,Joanne always took milk in her coffee.,b,The coffee was black.,mismatch,connell2007,black,-9.296791215672743,EleutherAI/pythia-160m,162322944
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,a,The sky was blue.,match,connell2007,blue,-4.897277135738677,EleutherAI/pythia-160m,162322944
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,b,The sky was grey.,mismatch,connell2007,grey,-7.16091041891168,EleutherAI/pythia-160m,162322944
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,a,The chameleon was green.,match,connell2007,green,-11.781100545513734,EleutherAI/pythia-160m,162322944
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,b,The chameleon was yellow.,mismatch,connell2007,yellow,-12.184392918859498,EleutherAI/pythia-160m,162322944
1,steak,b,John looked at the steak in the butcher’s window.,a,The steak was brown.,mismatch,connell2007,brown,-8.131572287541402,EleutherAI/pythia-160m,162322944
1,steak,b,John looked at the steak in the butcher’s window.,b,The steak was red.,match,connell2007,red,-9.039684692942528,EleutherAI/pythia-160m,162322944
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,a,The traffic light was light red.,mismatch,connell2007,red,-8.115717482857013,EleutherAI/pythia-160m,162322944
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,b,The traffic light was light green.,match,connell2007,green,-7.015997189928854,EleutherAI/pythia-160m,162322944
3,tomato,b,Jane tasted the tomato before it was ready to eat.,a,The tomato was red.,mismatch,connell2007,red,-9.660077027358978,EleutherAI/pythia-160m,162322944
3,tomato,b,Jane tasted the tomato before it was ready to eat.,b,The tomato was green.,match,connell2007,green,-8.535613168927393,EleutherAI/pythia-160m,162322944
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,a,The tree was green.,mismatch,connell2007,green,-8.670287956319896,EleutherAI/pythia-160m,162322944
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,b,The tree was orange.,match,connell2007,orange,-12.003790571480168,EleutherAI/pythia-160m,162322944
5,hair,b,Susan liked it when her grandmother wore her hair up.,a,The hair was brown.,mismatch,connell2007,brown,-8.193300923133407,EleutherAI/pythia-160m,162322944
5,hair,b,Susan liked it when her grandmother wore her hair up.,b,The hair was grey.,match,connell2007,grey,-9.329211944334613,EleutherAI/pythia-160m,162322944
6,bear,b,Joe was excited to see a bear at the north pole.,a,The bear was brown.,mismatch,connell2007,brown,-12.40424592080148,EleutherAI/pythia-160m,162322944
6,bear,b,Joe was excited to see a bear at the north pole.,b,The bear was white.,match,connell2007,white,-9.706149798908413,EleutherAI/pythia-160m,162322944
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,a,The leaf was green.,mismatch,connell2007,green,-8.00525787806077,EleutherAI/pythia-160m,162322944
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,b,The leaf was orange.,match,connell2007,orange,-12.251716640780376,EleutherAI/pythia-160m,162322944
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,a,The lamb was white.,mismatch,connell2007,white,-8.15584239782811,EleutherAI/pythia-160m,162322944
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,b,The lamb was black.,match,connell2007,black,-9.53777870737648,EleutherAI/pythia-160m,162322944
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,a,The bananas were yellow.,mismatch,connell2007,yellow,-10.478809344320084,EleutherAI/pythia-160m,162322944
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,b,The bananas were green.,match,connell2007,green,-9.218740652787561,EleutherAI/pythia-160m,162322944
10,coffee,b,Joanne never took milk in her coffee.,a,The coffee was brown.,mismatch,connell2007,brown,-9.911497705958869,EleutherAI/pythia-160m,162322944
10,coffee,b,Joanne never took milk in her coffee.,b,The coffee was black.,match,connell2007,black,-9.015096667605262,EleutherAI/pythia-160m,162322944
11,sky,b,The children watched the seagulls fly across the sky in the rain.,a,The sky was blue.,mismatch,connell2007,blue,-5.7615588144808,EleutherAI/pythia-160m,162322944
11,sky,b,The children watched the seagulls fly across the sky in the rain.,b,The sky was grey.,match,connell2007,grey,-6.97372597004136,EleutherAI/pythia-160m,162322944
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,a,The chameleon was green.,mismatch,connell2007,green,-11.73015507266886,EleutherAI/pythia-160m,162322944
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,b,The chameleon was yellow.,match,connell2007,yellow,-12.139171128040452,EleutherAI/pythia-160m,162322944
35,airplane,a,There was an airplane in the hangar.,a,The airplane's wheels were down.,match,pecher2006,down,-8.08781646479249,EleutherAI/pythia-160m,162322944
35,airplane,a,There was an airplane in the hangar.,b,The airplane's wheels were retracted.,mismatch,pecher2006,retracted,-11.82064682705052,EleutherAI/pythia-160m,162322944
53,apple,a,There was an apple in the bag.,a,The apple was whole.,match,pecher2006,whole,-12.269862841835508,EleutherAI/pythia-160m,162322944
53,apple,a,There was an apple in the bag.,b,The apple was sliced.,mismatch,pecher2006,sliced,-9.506252272691135,EleutherAI/pythia-160m,162322944
1,apple pie,a,There was apple pie on the table.,a,The apple pie was whole.,match,pecher2006,whole,-11.717738018691257,EleutherAI/pythia-160m,162322944
1,apple pie,a,There was apple pie on the table.,b,The apple pie was sliced.,mismatch,pecher2006,sliced,-9.752875343889208,EleutherAI/pythia-160m,162322944
21,avocado,a,There was an avocado in the crate.,a,The avocado was whole.,match,pecher2006,whole,-10.914340339599894,EleutherAI/pythia-160m,162322944
21,avocado,a,There was an avocado in the crate.,b,The avocado was sliced.,mismatch,pecher2006,sliced,-7.828008407143759,EleutherAI/pythia-160m,162322944
39,balloon,a,There was a balloon in the pack.,a,The balloon was deflated.,match,pecher2006,deflated,-10.743001551596734,EleutherAI/pythia-160m,162322944
39,balloon,a,There was a balloon in the pack.,b,The balloon was inflated.,mismatch,pecher2006,inflated,-7.247183788844726,EleutherAI/pythia-160m,162322944
32,banana,a,There was a banana on the counter.,a,The banana was whole.,match,pecher2006,whole,-12.426596775852735,EleutherAI/pythia-160m,162322944
32,banana,a,There was a banana on the counter.,b,The banana was sliced.,mismatch,pecher2006,sliced,-10.108810003107495,EleutherAI/pythia-160m,162322944
47,book,a,There was a book on the shelf.,a,The book was closed.,match,pecher2006,closed,-11.936894789066704,EleutherAI/pythia-160m,162322944
47,book,a,There was a book on the shelf.,b,The book was open.,mismatch,pecher2006,open,-10.922499203361506,EleutherAI/pythia-160m,162322944
40,bread,a,There was bread in the bakery window.,a,The bread was in a loaf.,match,pecher2006,loaf,-7.528636112639662,EleutherAI/pythia-160m,162322944
40,bread,a,There was bread in the bakery window.,b,The bread was in a slice.,mismatch,pecher2006,slice,-9.758720008317942,EleutherAI/pythia-160m,162322944
12,carrot,a,There was a carrot in the garden.,a,The carrot was whole.,match,pecher2006,whole,-12.68698815218085,EleutherAI/pythia-160m,162322944
12,carrot,a,There was a carrot in the garden.,b,The carrot was sliced.,mismatch,pecher2006,sliced,-10.924476946033543,EleutherAI/pythia-160m,162322944
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,whole,-12.603934363187006,EleutherAI/pythia-160m,162322944
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,sliced,-9.7850258029986,EleutherAI/pythia-160m,162322944
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,alive,-8.936173101795083,EleutherAI/pythia-160m,162322944
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,plucked,-12.961073477494901,EleutherAI/pythia-160m,162322944
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,intact,-11.473000455763161,EleutherAI/pythia-160m,162322944
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,crushed,-9.88325342127635,EleutherAI/pythia-160m,162322944
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,hanging,-8.760752277207189,EleutherAI/pythia-160m,162322944
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,crumpled,-12.709623772331108,EleutherAI/pythia-160m,162322944
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,on the cob,-15.562833895701756,EleutherAI/pythia-160m,162322944
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,off the cob,-22.289843092712985,EleutherAI/pythia-160m,162322944
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,whole,-11.191380233356778,EleutherAI/pythia-160m,162322944
