item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model_name,n_params
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,vertical,-13.389468485752673,EleutherAI/pythia-12b,11846072320
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,horizontal,-13.473745545005437,EleutherAI/pythia-12b,11846072320
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,vertical,-14.006170758966219,EleutherAI/pythia-12b,11846072320
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,horizontal,-15.739911308567969,EleutherAI/pythia-12b,11846072320
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,b,The axe was vertical.,match,muraki2021,vertical,-15.38016769142587,EleutherAI/pythia-12b,11846072320
2,bat,b,Derek held his bat high as the ball approached.,a,The bat was horizontal.,mismatch,muraki2021,horizontal,-12.273514373353379,EleutherAI/pythia-12b,11846072320
2,bat,b,Derek held his bat high as the ball approached.,b,The bat was vertical.,match,muraki2021,vertical,-11.539973256537362,EleutherAI/pythia-12b,11846072320
3,book,b,The librarian put the book back on the shelf.,a,The book was horizontal.,mismatch,muraki2021,horizontal,-17.623587880342107,EleutherAI/pythia-12b,11846072320
3,book,b,The librarian put the book back on the shelf.,b,The book was vertical.,match,muraki2021,vertical,-17.11146334245476,EleutherAI/pythia-12b,11846072320
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",a,The bottle was horizontal.,mismatch,muraki2021,horizontal,-18.392831807087767,EleutherAI/pythia-12b,11846072320
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",b,The bottle was vertical.,match,muraki2021,vertical,-17.077705241954114,EleutherAI/pythia-12b,11846072320
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,a,The bowl was horizontal.,mismatch,muraki2021,horizontal,-16.052355660978822,EleutherAI/pythia-12b,11846072320
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,b,The bowl was vertical.,match,muraki2021,vertical,-15.37340942625305,EleutherAI/pythia-12b,11846072320
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",a,The broom was horizontal.,mismatch,muraki2021,horizontal,-18.44695410862266,EleutherAI/pythia-12b,11846072320
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",b,The broom was vertical.,match,muraki2021,vertical,-20.1464990207118,EleutherAI/pythia-12b,11846072320
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",a,The brush was horizontal.,mismatch,muraki2021,horizontal,-14.988409136419147,EleutherAI/pythia-12b,11846072320
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",b,The brush was vertical.,match,muraki2021,vertical,-15.232876260697203,EleutherAI/pythia-12b,11846072320
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,a,The crayon was horizontal.,mismatch,muraki2021,horizontal,-14.27406880205472,EleutherAI/pythia-12b,11846072320
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,b,The crayon was vertical.,match,muraki2021,vertical,-15.264687555554785,EleutherAI/pythia-12b,11846072320
9,decoration,b,Laura hung the decoration on the line with the clothespin.,a,The decoration was horizontal.,mismatch,muraki2021,horizontal,-15.167492574251451,EleutherAI/pythia-12b,11846072320
9,decoration,b,Laura hung the decoration on the line with the clothespin.,b,The decoration was vertical.,match,muraki2021,vertical,-14.713898589759049,EleutherAI/pythia-12b,11846072320
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,a,The flashlight was horizontal.,mismatch,muraki2021,horizontal,-15.139931294633183,EleutherAI/pythia-12b,11846072320
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,b,The flashlight was vertical.,match,muraki2021,vertical,-16.27520389851266,EleutherAI/pythia-12b,11846072320
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,a,The fire extinguisher was horizontal.,mismatch,muraki2021,horizontal,-15.69899328470963,EleutherAI/pythia-12b,11846072320
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,b,The fire extinguisher was vertical.,match,muraki2021,vertical,-15.969688495359415,EleutherAI/pythia-12b,11846072320
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,mismatch,muraki2021,horizontal,-20.124760417958456,EleutherAI/pythia-12b,11846072320
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,b,The glass was vertical.,match,muraki2021,vertical,-17.057894239265856,EleutherAI/pythia-12b,11846072320
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,a,The guitar was horizontal.,mismatch,muraki2021,horizontal,-19.59867788113391,EleutherAI/pythia-12b,11846072320
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,b,The guitar was vertical.,match,muraki2021,vertical,-19.281325824597097,EleutherAI/pythia-12b,11846072320
14,gun,b,Annie lowered the gun to place it in the holster.,a,The gun was horizontal.,mismatch,muraki2021,horizontal,-16.232180766424644,EleutherAI/pythia-12b,11846072320
14,gun,b,Annie lowered the gun to place it in the holster.,b,The gun was vertical.,match,muraki2021,vertical,-16.679869486508366,EleutherAI/pythia-12b,11846072320
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",a,The iron was horizontal.,mismatch,muraki2021,horizontal,-17.037897414703966,EleutherAI/pythia-12b,11846072320
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",b,The iron was vertical.,match,muraki2021,vertical,-16.701372842994655,EleutherAI/pythia-12b,11846072320
16,key,b,The lab assistant put the key to the monkey cage on the hook.,a,The key was horizontal.,mismatch,muraki2021,horizontal,-16.459345027971228,EleutherAI/pythia-12b,11846072320
16,key,b,The lab assistant put the key to the monkey cage on the hook.,b,The key was vertical.,match,muraki2021,vertical,-16.13544939854943,EleutherAI/pythia-12b,11846072320
17,nail,b,The carpenter hammered the nail into the floor plank.,a,The nail was horizontal.,mismatch,muraki2021,horizontal,-14.407519124173037,EleutherAI/pythia-12b,11846072320
17,nail,b,The carpenter hammered the nail into the floor plank.,b,The nail was vertical.,match,muraki2021,vertical,-12.826342228328514,EleutherAI/pythia-12b,11846072320
18,pen,b,The accountant stuck his pen into his pocket protector.,a,The pen was horizontal.,mismatch,muraki2021,horizontal,-15.274768457639981,EleutherAI/pythia-12b,11846072320
18,pen,b,The accountant stuck his pen into his pocket protector.,b,The pen was vertical.,match,muraki2021,vertical,-15.14365302969662,EleutherAI/pythia-12b,11846072320
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,a,The pencil was horizontal.,mismatch,muraki2021,horizontal,-15.387732156882382,EleutherAI/pythia-12b,11846072320
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,b,The pencil was vertical.,match,muraki2021,vertical,-14.714947080495396,EleutherAI/pythia-12b,11846072320
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,a,The plate was horizontal.,mismatch,muraki2021,horizontal,-16.969083704440806,EleutherAI/pythia-12b,11846072320
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,b,The plate was vertical.,match,muraki2021,vertical,-16.566356747971323,EleutherAI/pythia-12b,11846072320
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,a,The salt shaker was horizontal.,mismatch,muraki2021,horizontal,-15.577967067515242,EleutherAI/pythia-12b,11846072320
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,b,The salt shaker was vertical.,match,muraki2021,vertical,-15.516745375772498,EleutherAI/pythia-12b,11846072320
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,a,The pair of scissors was horizontal.,mismatch,muraki2021,horizontal,-19.38981658830903,EleutherAI/pythia-12b,11846072320
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,b,The pair of scissors was vertical.,match,muraki2021,vertical,-20.352620847287422,EleutherAI/pythia-12b,11846072320
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,a,The screw was horizontal.,mismatch,muraki2021,horizontal,-14.848858315199392,EleutherAI/pythia-12b,11846072320
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,b,The screw was vertical.,match,muraki2021,vertical,-13.341818377832134,EleutherAI/pythia-12b,11846072320
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,a,The wheel was horizontal.,mismatch,muraki2021,horizontal,-11.766685623032606,EleutherAI/pythia-12b,11846072320
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,b,The wheel was vertical.,match,muraki2021,vertical,-12.462182048562832,EleutherAI/pythia-12b,11846072320
1,steak,a,John looked at the steak on his plate.,a,The steak was brown.,match,connell2007,brown,-7.237841741043461,EleutherAI/pythia-12b,11846072320
1,steak,a,John looked at the steak on his plate.,b,The steak was red.,mismatch,connell2007,red,-7.879431301201624,EleutherAI/pythia-12b,11846072320
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,a,The traffic light was light red.,match,connell2007,red,-2.9950128776652685,EleutherAI/pythia-12b,11846072320
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,b,The traffic light was light green.,mismatch,connell2007,green,-2.2047785749402724,EleutherAI/pythia-12b,11846072320
3,tomato,a,Jane tasted the tomato when it was ready to eat.,a,The tomato was red.,match,connell2007,red,-6.278097375609793,EleutherAI/pythia-12b,11846072320
3,tomato,a,Jane tasted the tomato when it was ready to eat.,b,The tomato was green.,mismatch,connell2007,green,-7.800339186236975,EleutherAI/pythia-12b,11846072320
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,a,The tree was green.,match,connell2007,green,-7.5074203873168,EleutherAI/pythia-12b,11846072320
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,b,The tree was orange.,mismatch,connell2007,orange,-9.747446300828418,EleutherAI/pythia-12b,11846072320
5,hair,a,Susan liked it when her granddaughter wore her hair up.,a,The hair was brown.,match,connell2007,brown,-7.858957009651278,EleutherAI/pythia-12b,11846072320
5,hair,a,Susan liked it when her granddaughter wore her hair up.,b,The hair was grey.,mismatch,connell2007,grey,-11.115321925444336,EleutherAI/pythia-12b,11846072320
6,bear,a,Joe was excited to see a bear in the woods.,a,The bear was brown.,match,connell2007,brown,-7.375743571140255,EleutherAI/pythia-12b,11846072320
6,bear,a,Joe was excited to see a bear in the woods.,b,The bear was white.,mismatch,connell2007,white,-8.460824146066717,EleutherAI/pythia-12b,11846072320
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,a,The leaf was green.,match,connell2007,green,-4.727208350752064,EleutherAI/pythia-12b,11846072320
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,b,The leaf was orange.,mismatch,connell2007,orange,-8.147325914099882,EleutherAI/pythia-12b,11846072320
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,a,The lamb was white.,match,connell2007,white,-7.127944127352498,EleutherAI/pythia-12b,11846072320
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,b,The lamb was black.,mismatch,connell2007,black,-7.623463347927349,EleutherAI/pythia-12b,11846072320
9,bananas,a,The bananas that Mark bought looked ready to eat.,a,The bananas were yellow.,match,connell2007,yellow,-5.709606334529006,EleutherAI/pythia-12b,11846072320
9,bananas,a,The bananas that Mark bought looked ready to eat.,b,The bananas were green.,mismatch,connell2007,green,-5.67434017173723,EleutherAI/pythia-12b,11846072320
10,coffee,a,Joanne always took milk in her coffee.,a,The coffee was brown.,match,connell2007,brown,-9.054320416647698,EleutherAI/pythia-12b,11846072320
10,coffee,a,Joanne always took milk in her coffee.,b,The coffee was black.,mismatch,connell2007,black,-5.183129915692649,EleutherAI/pythia-12b,11846072320
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,a,The sky was blue.,match,connell2007,blue,-2.56784554317541,EleutherAI/pythia-12b,11846072320
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,b,The sky was grey.,mismatch,connell2007,grey,-6.677205785349525,EleutherAI/pythia-12b,11846072320
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,a,The chameleon was green.,match,connell2007,green,-5.172707018444568,EleutherAI/pythia-12b,11846072320
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,b,The chameleon was yellow.,mismatch,connell2007,yellow,-8.102598025969202,EleutherAI/pythia-12b,11846072320
1,steak,b,John looked at the steak in the butcher’s window.,a,The steak was brown.,mismatch,connell2007,brown,-8.513801570207105,EleutherAI/pythia-12b,11846072320
1,steak,b,John looked at the steak in the butcher’s window.,b,The steak was red.,match,connell2007,red,-7.020623477857503,EleutherAI/pythia-12b,11846072320
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,a,The traffic light was light red.,mismatch,connell2007,red,-3.9764329345815863,EleutherAI/pythia-12b,11846072320
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,b,The traffic light was light green.,match,connell2007,green,-3.5492720142672542,EleutherAI/pythia-12b,11846072320
3,tomato,b,Jane tasted the tomato before it was ready to eat.,a,The tomato was red.,mismatch,connell2007,red,-6.426106233028616,EleutherAI/pythia-12b,11846072320
3,tomato,b,Jane tasted the tomato before it was ready to eat.,b,The tomato was green.,match,connell2007,green,-7.194242747468033,EleutherAI/pythia-12b,11846072320
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,a,The tree was green.,mismatch,connell2007,green,-8.971509449388048,EleutherAI/pythia-12b,11846072320
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,b,The tree was orange.,match,connell2007,orange,-8.802993934504123,EleutherAI/pythia-12b,11846072320
5,hair,b,Susan liked it when her grandmother wore her hair up.,a,The hair was brown.,mismatch,connell2007,brown,-7.6427940827622916,EleutherAI/pythia-12b,11846072320
5,hair,b,Susan liked it when her grandmother wore her hair up.,b,The hair was grey.,match,connell2007,grey,-8.366391209154482,EleutherAI/pythia-12b,11846072320
6,bear,b,Joe was excited to see a bear at the north pole.,a,The bear was brown.,mismatch,connell2007,brown,-7.6711183017561275,EleutherAI/pythia-12b,11846072320
6,bear,b,Joe was excited to see a bear at the north pole.,b,The bear was white.,match,connell2007,white,-8.4601980801525,EleutherAI/pythia-12b,11846072320
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,a,The leaf was green.,mismatch,connell2007,green,-4.70128992837358,EleutherAI/pythia-12b,11846072320
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,b,The leaf was orange.,match,connell2007,orange,-8.254627259112807,EleutherAI/pythia-12b,11846072320
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,a,The lamb was white.,mismatch,connell2007,white,-6.8602461662664975,EleutherAI/pythia-12b,11846072320
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,b,The lamb was black.,match,connell2007,black,-7.625947415154363,EleutherAI/pythia-12b,11846072320
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,a,The bananas were yellow.,mismatch,connell2007,yellow,-5.250244097604077,EleutherAI/pythia-12b,11846072320
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,b,The bananas were green.,match,connell2007,green,-4.3865949498530314,EleutherAI/pythia-12b,11846072320
10,coffee,b,Joanne never took milk in her coffee.,a,The coffee was brown.,mismatch,connell2007,brown,-9.653651024525653,EleutherAI/pythia-12b,11846072320
10,coffee,b,Joanne never took milk in her coffee.,b,The coffee was black.,match,connell2007,black,-4.346466283193593,EleutherAI/pythia-12b,11846072320
11,sky,b,The children watched the seagulls fly across the sky in the rain.,a,The sky was blue.,mismatch,connell2007,blue,-5.290178480520855,EleutherAI/pythia-12b,11846072320
11,sky,b,The children watched the seagulls fly across the sky in the rain.,b,The sky was grey.,match,connell2007,grey,-3.3950094458964153,EleutherAI/pythia-12b,11846072320
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,a,The chameleon was green.,mismatch,connell2007,green,-5.734836100870851,EleutherAI/pythia-12b,11846072320
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,b,The chameleon was yellow.,match,connell2007,yellow,-8.25359331718779,EleutherAI/pythia-12b,11846072320
35,airplane,a,There was an airplane in the hangar.,a,The airplane's wheels were down.,match,pecher2006,down,-3.3997238627269333,EleutherAI/pythia-12b,11846072320
35,airplane,a,There was an airplane in the hangar.,b,The airplane's wheels were retracted.,mismatch,pecher2006,retracted,-8.485264278326202,EleutherAI/pythia-12b,11846072320
53,apple,a,There was an apple in the bag.,a,The apple was whole.,match,pecher2006,whole,-8.666323375668183,EleutherAI/pythia-12b,11846072320
53,apple,a,There was an apple in the bag.,b,The apple was sliced.,mismatch,pecher2006,sliced,-7.39909188830935,EleutherAI/pythia-12b,11846072320
1,apple pie,a,There was apple pie on the table.,a,The apple pie was whole.,match,pecher2006,whole,-9.781359907005156,EleutherAI/pythia-12b,11846072320
1,apple pie,a,There was apple pie on the table.,b,The apple pie was sliced.,mismatch,pecher2006,sliced,-7.403881349546185,EleutherAI/pythia-12b,11846072320
21,avocado,a,There was an avocado in the crate.,a,The avocado was whole.,match,pecher2006,whole,-9.35923675721773,EleutherAI/pythia-12b,11846072320
21,avocado,a,There was an avocado in the crate.,b,The avocado was sliced.,mismatch,pecher2006,sliced,-7.239487238009226,EleutherAI/pythia-12b,11846072320
39,balloon,a,There was a balloon in the pack.,a,The balloon was deflated.,match,pecher2006,deflated,-6.580631262403024,EleutherAI/pythia-12b,11846072320
39,balloon,a,There was a balloon in the pack.,b,The balloon was inflated.,mismatch,pecher2006,inflated,-4.61173644419827,EleutherAI/pythia-12b,11846072320
32,banana,a,There was a banana on the counter.,a,The banana was whole.,match,pecher2006,whole,-8.161713199330956,EleutherAI/pythia-12b,11846072320
32,banana,a,There was a banana on the counter.,b,The banana was sliced.,mismatch,pecher2006,sliced,-5.551836547739088,EleutherAI/pythia-12b,11846072320
47,book,a,There was a book on the shelf.,a,The book was closed.,match,pecher2006,closed,-6.949705428955471,EleutherAI/pythia-12b,11846072320
47,book,a,There was a book on the shelf.,b,The book was open.,mismatch,pecher2006,open,-4.759478534708785,EleutherAI/pythia-12b,11846072320
40,bread,a,There was bread in the bakery window.,a,The bread was in a loaf.,match,pecher2006,loaf,-5.242240318419804,EleutherAI/pythia-12b,11846072320
40,bread,a,There was bread in the bakery window.,b,The bread was in a slice.,mismatch,pecher2006,slice,-10.807491654744316,EleutherAI/pythia-12b,11846072320
12,carrot,a,There was a carrot in the garden.,a,The carrot was whole.,match,pecher2006,whole,-11.130821689911985,EleutherAI/pythia-12b,11846072320
12,carrot,a,There was a carrot in the garden.,b,The carrot was sliced.,mismatch,pecher2006,sliced,-10.909354824079456,EleutherAI/pythia-12b,11846072320
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,whole,-13.987384837799388,EleutherAI/pythia-12b,11846072320
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,sliced,-9.00955467896146,EleutherAI/pythia-12b,11846072320
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,alive,-7.06297871276432,EleutherAI/pythia-12b,11846072320
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,plucked,-12.288475433868161,EleutherAI/pythia-12b,11846072320
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,intact,-10.51627547827123,EleutherAI/pythia-12b,11846072320
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,crushed,-6.494849192427518,EleutherAI/pythia-12b,11846072320
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,hanging,-6.420463883876772,EleutherAI/pythia-12b,11846072320
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,crumpled,-11.0908034703561,EleutherAI/pythia-12b,11846072320
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,on the cob,-13.888640626603976,EleutherAI/pythia-12b,11846072320
