item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,b,The pair of scissors was vertical.,match,muraki2021,-3.698680315166712,EleutherAI/pythia-410m,405334016
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,a,The screw was horizontal.,mismatch,muraki2021,-3.4979103565216065,EleutherAI/pythia-410m,405334016
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,b,The screw was vertical.,match,muraki2021,-3.356727933883667,EleutherAI/pythia-410m,405334016
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,a,The wheel was horizontal.,mismatch,muraki2021,-4.10953266620636,EleutherAI/pythia-410m,405334016
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,b,The wheel was vertical.,match,muraki2021,-3.995330548286438,EleutherAI/pythia-410m,405334016
1,steak,a,John looked at the steak on his plate.,a,The steak was brown.,match,connell2007,-2.8133276462554933,EleutherAI/pythia-410m,405334016
1,steak,a,John looked at the steak on his plate.,b,The steak was red.,mismatch,connell2007,-2.5305782318115235,EleutherAI/pythia-410m,405334016
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,a,The traffic light was light red.,match,connell2007,-2.7089502130235945,EleutherAI/pythia-410m,405334016
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,b,The traffic light was light green.,mismatch,connell2007,-2.430457694189889,EleutherAI/pythia-410m,405334016
3,tomato,a,Jane tasted the tomato when it was ready to eat.,a,The tomato was red.,match,connell2007,-2.8691383361816407,EleutherAI/pythia-410m,405334016
3,tomato,a,Jane tasted the tomato when it was ready to eat.,b,The tomato was green.,mismatch,connell2007,-2.8713608741760255,EleutherAI/pythia-410m,405334016
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,a,The tree was green.,match,connell2007,-3.1507704973220827,EleutherAI/pythia-410m,405334016
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,b,The tree was orange.,mismatch,connell2007,-3.654560685157776,EleutherAI/pythia-410m,405334016
5,hair,a,Susan liked it when her granddaughter wore her hair up.,a,The hair was brown.,match,connell2007,-3.6228841304779054,EleutherAI/pythia-410m,405334016
5,hair,a,Susan liked it when her granddaughter wore her hair up.,b,The hair was grey.,mismatch,connell2007,-3.894638013839722,EleutherAI/pythia-410m,405334016
6,bear,a,Joe was excited to see a bear in the woods.,a,The bear was brown.,match,connell2007,-3.411844825744629,EleutherAI/pythia-410m,405334016
6,bear,a,Joe was excited to see a bear in the woods.,b,The bear was white.,mismatch,connell2007,-2.805250549316406,EleutherAI/pythia-410m,405334016
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,a,The leaf was green.,match,connell2007,-2.315448594093323,EleutherAI/pythia-410m,405334016
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,b,The leaf was orange.,mismatch,connell2007,-2.866262412071228,EleutherAI/pythia-410m,405334016
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,a,The lamb was white.,match,connell2007,-2.948431968688965,EleutherAI/pythia-410m,405334016
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,b,The lamb was black.,mismatch,connell2007,-3.146331310272217,EleutherAI/pythia-410m,405334016
9,bananas,a,The bananas that Mark bought looked ready to eat.,a,The bananas were yellow.,match,connell2007,-2.6279142952213683,EleutherAI/pythia-410m,405334016
9,bananas,a,The bananas that Mark bought looked ready to eat.,b,The bananas were green.,mismatch,connell2007,-2.5139287567387023,EleutherAI/pythia-410m,405334016
10,coffee,a,Joanne always took milk in her coffee.,a,The coffee was brown.,match,connell2007,-3.244044578075409,EleutherAI/pythia-410m,405334016
10,coffee,a,Joanne always took milk in her coffee.,b,The coffee was black.,mismatch,connell2007,-2.7744346976280214,EleutherAI/pythia-410m,405334016
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,a,The sky was blue.,match,connell2007,-2.2950165271759033,EleutherAI/pythia-410m,405334016
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,b,The sky was grey.,mismatch,connell2007,-2.858270025253296,EleutherAI/pythia-410m,405334016
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,a,The chameleon was green.,match,connell2007,-1.8768624472504598,EleutherAI/pythia-410m,405334016
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,b,The chameleon was yellow.,mismatch,connell2007,-1.9358082520848257,EleutherAI/pythia-410m,405334016
1,steak,b,John looked at the steak in the butcher’s window.,a,The steak was brown.,mismatch,connell2007,-2.8018051266670225,EleutherAI/pythia-410m,405334016
1,steak,b,John looked at the steak in the butcher’s window.,b,The steak was red.,match,connell2007,-2.4727578282356264,EleutherAI/pythia-410m,405334016
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,a,The traffic light was light red.,mismatch,connell2007,-2.814343367304121,EleutherAI/pythia-410m,405334016
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,b,The traffic light was light green.,match,connell2007,-2.5372825860977173,EleutherAI/pythia-410m,405334016
3,tomato,b,Jane tasted the tomato before it was ready to eat.,a,The tomato was red.,mismatch,connell2007,-2.851143515110016,EleutherAI/pythia-410m,405334016
3,tomato,b,Jane tasted the tomato before it was ready to eat.,b,The tomato was green.,match,connell2007,-2.8271206498146055,EleutherAI/pythia-410m,405334016
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,a,The tree was green.,mismatch,connell2007,-3.2017547130584716,EleutherAI/pythia-410m,405334016
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,b,The tree was orange.,match,connell2007,-3.7265532970428468,EleutherAI/pythia-410m,405334016
5,hair,b,Susan liked it when her grandmother wore her hair up.,a,The hair was brown.,mismatch,connell2007,-3.535969853401184,EleutherAI/pythia-410m,405334016
5,hair,b,Susan liked it when her grandmother wore her hair up.,b,The hair was grey.,match,connell2007,-3.7850191831588744,EleutherAI/pythia-410m,405334016
6,bear,b,Joe was excited to see a bear at the north pole.,a,The bear was brown.,mismatch,connell2007,-3.469409775733948,EleutherAI/pythia-410m,405334016
6,bear,b,Joe was excited to see a bear at the north pole.,b,The bear was white.,match,connell2007,-2.9027541875839233,EleutherAI/pythia-410m,405334016
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,a,The leaf was green.,mismatch,connell2007,-2.3652997732162477,EleutherAI/pythia-410m,405334016
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,b,The leaf was orange.,match,connell2007,-2.9302443981170656,EleutherAI/pythia-410m,405334016
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,a,The lamb was white.,mismatch,connell2007,-2.8948083877563477,EleutherAI/pythia-410m,405334016
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,b,The lamb was black.,match,connell2007,-3.0554019451141357,EleutherAI/pythia-410m,405334016
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,a,The bananas were yellow.,mismatch,connell2007,-2.661629288767775,EleutherAI/pythia-410m,405334016
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,b,The bananas were green.,match,connell2007,-2.514343986287713,EleutherAI/pythia-410m,405334016
10,coffee,b,Joanne never took milk in her coffee.,a,The coffee was brown.,mismatch,connell2007,-3.180785131454468,EleutherAI/pythia-410m,405334016
10,coffee,b,Joanne never took milk in her coffee.,b,The coffee was black.,match,connell2007,-2.785353422164917,EleutherAI/pythia-410m,405334016
11,sky,b,The children watched the seagulls fly across the sky in the rain.,a,The sky was blue.,mismatch,connell2007,-2.3186715722084044,EleutherAI/pythia-410m,405334016
11,sky,b,The children watched the seagulls fly across the sky in the rain.,b,The sky was grey.,match,connell2007,-2.659421408176422,EleutherAI/pythia-410m,405334016
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,a,The chameleon was green.,mismatch,connell2007,-1.8919743472197297,EleutherAI/pythia-410m,405334016
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,b,The chameleon was yellow.,match,connell2007,-1.944451379165912,EleutherAI/pythia-410m,405334016
35,airplane,a,There was an airplane in the hangar.,a,The airplane's wheels were down.,match,pecher2006,-3.303812657083784,EleutherAI/pythia-410m,405334016
35,airplane,a,There was an airplane in the hangar.,b,The airplane's wheels were retracted.,mismatch,pecher2006,-3.55576703697443,EleutherAI/pythia-410m,405334016
53,apple,a,There was an apple in the bag.,a,The apple was whole.,match,pecher2006,-2.838632881641388,EleutherAI/pythia-410m,405334016
53,apple,a,There was an apple in the bag.,b,The apple was sliced.,mismatch,pecher2006,-3.1796239018440247,EleutherAI/pythia-410m,405334016
1,apple pie,a,There was apple pie on the table.,a,The apple pie was whole.,match,pecher2006,-2.7665997793277106,EleutherAI/pythia-410m,405334016
1,apple pie,a,There was apple pie on the table.,b,The apple pie was sliced.,mismatch,pecher2006,-2.9213143239418664,EleutherAI/pythia-410m,405334016
21,avocado,a,There was an avocado in the crate.,a,The avocado was whole.,match,pecher2006,-2.3277200791053474,EleutherAI/pythia-410m,405334016
21,avocado,a,There was an avocado in the crate.,b,The avocado was slided.,mismatch,pecher2006,-4.2972166665962765,EleutherAI/pythia-410m,405334016
39,balloon,a,There was a balloon in the pack.,a,The balloon was deflated.,match,pecher2006,-2.1941009179378548,EleutherAI/pythia-410m,405334016
39,balloon,a,There was a balloon in the pack.,b,The balloon was inflated.,mismatch,pecher2006,-2.391330027580261,EleutherAI/pythia-410m,405334016
32,banana,a,There was a banana on the counter.,a,The banana was whole.,match,pecher2006,-3.1111088156700135,EleutherAI/pythia-410m,405334016
32,banana,a,There was a banana on the counter.,b,The banana was sliced.,mismatch,pecher2006,-3.261929285526276,EleutherAI/pythia-410m,405334016
47,book,a,There was a book on the shelf.,a,The book was closed.,match,pecher2006,-2.719331157207489,EleutherAI/pythia-410m,405334016
47,book,a,There was a book on the shelf.,b,The book was open.,mismatch,pecher2006,-2.4900054693222047,EleutherAI/pythia-410m,405334016
40,bread,a,There was bread in the bakery window.,a,The bread was in a loaf.,match,pecher2006,-2.5630275351660594,EleutherAI/pythia-410m,405334016
40,bread,a,There was bread in the bakery window.,b,The bread was in a slice.,mismatch,pecher2006,-3.036202549934387,EleutherAI/pythia-410m,405334016
12,carrot,a,There was a carrot in the garden.,a,The carrot was whole.,match,pecher2006,-2.678127145767212,EleutherAI/pythia-410m,405334016
12,carrot,a,There was a carrot in the garden.,b,The carrot was sliced.,mismatch,pecher2006,-2.956227016448975,EleutherAI/pythia-410m,405334016
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,-2.7227469695998088,EleutherAI/pythia-410m,405334016
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,-2.691898977383971,EleutherAI/pythia-410m,405334016
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,-2.3020364165306093,EleutherAI/pythia-410m,405334016
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,-2.8346225917339325,EleutherAI/pythia-410m,405334016
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,-3.1655656814575197,EleutherAI/pythia-410m,405334016
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,-3.1020320892333983,EleutherAI/pythia-410m,405334016
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,-3.2287585139274597,EleutherAI/pythia-410m,405334016
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,-2.1260825373631502,EleutherAI/pythia-410m,405334016
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,-2.437047893802325,EleutherAI/pythia-410m,405334016
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,-2.8598795788628713,EleutherAI/pythia-410m,405334016
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,-2.507931914180517,EleutherAI/pythia-410m,405334016
18,cucumber,a,There was a cucumber in the fridge.,b,The cucumber was sliced.,mismatch,pecher2006,-2.590539858986934,EleutherAI/pythia-410m,405334016
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,-2.3485226035118103,EleutherAI/pythia-410m,405334016
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,-1.8227294012693973,EleutherAI/pythia-410m,405334016
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,-2.836568593978882,EleutherAI/pythia-410m,405334016
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,-3.5006369829177855,EleutherAI/pythia-410m,405334016
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,-3.1672088861465455,EleutherAI/pythia-410m,405334016
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,-4.413823178836277,EleutherAI/pythia-410m,405334016
22,frog,a,There was a frog in the field.,a,The frog's legs were folded.,match,pecher2006,-2.9237415620258878,EleutherAI/pythia-410m,405334016
22,frog,a,There was a frog in the field.,b,The frog's legs were outstretched.,mismatch,pecher2006,-2.075012127733013,EleutherAI/pythia-410m,405334016
