item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
20,plate,a,Sara situated the expensive plate on its mat on the table.,a,The plate was horizontal.,match,muraki2021,-4.143147277832031,EleutherAI/pythia-14m,14067712
20,plate,a,Sara situated the expensive plate on its mat on the table.,b,The plate was vertical.,mismatch,muraki2021,-4.15304388999939,EleutherAI/pythia-14m,14067712
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,a,The salt shaker was horizontal.,match,muraki2021,-3.884043404034206,EleutherAI/pythia-14m,14067712
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,b,The salt shaker was vertical.,mismatch,muraki2021,-3.8502720253808156,EleutherAI/pythia-14m,14067712
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,a,The pair of scissors was horizontal.,match,muraki2021,-4.356818836182356,EleutherAI/pythia-14m,14067712
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,b,The pair of scissors was vertical.,mismatch,muraki2021,-4.371815484017134,EleutherAI/pythia-14m,14067712
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,a,The screw was horizontal.,match,muraki2021,-4.696059846878052,EleutherAI/pythia-14m,14067712
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,-4.590412569046021,EleutherAI/pythia-14m,14067712
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,-4.468640232086182,EleutherAI/pythia-14m,14067712
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,-4.372235918045044,EleutherAI/pythia-14m,14067712
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,-4.82037124633789,EleutherAI/pythia-14m,14067712
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,b,The axe was vertical.,match,muraki2021,-4.8156764030456545,EleutherAI/pythia-14m,14067712
2,bat,b,Derek held his bat high as the ball approached.,a,The bat was horizontal.,mismatch,muraki2021,-4.500423622131348,EleutherAI/pythia-14m,14067712
2,bat,b,Derek held his bat high as the ball approached.,b,The bat was vertical.,match,muraki2021,-4.476609945297241,EleutherAI/pythia-14m,14067712
3,book,b,The librarian put the book back on the shelf.,a,The book was horizontal.,mismatch,muraki2021,-4.3946385979652405,EleutherAI/pythia-14m,14067712
3,book,b,The librarian put the book back on the shelf.,b,The book was vertical.,match,muraki2021,-4.350496065616608,EleutherAI/pythia-14m,14067712
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",a,The bottle was horizontal.,mismatch,muraki2021,-4.678310751914978,EleutherAI/pythia-14m,14067712
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",b,The bottle was vertical.,match,muraki2021,-4.651619601249695,EleutherAI/pythia-14m,14067712
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,a,The bowl was horizontal.,mismatch,muraki2021,-4.058241486549377,EleutherAI/pythia-14m,14067712
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,b,The bowl was vertical.,match,muraki2021,-4.01437509059906,EleutherAI/pythia-14m,14067712
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",a,The broom was horizontal.,mismatch,muraki2021,-4.829483928158879,EleutherAI/pythia-14m,14067712
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",b,The broom was vertical.,match,muraki2021,-4.74622633246084,EleutherAI/pythia-14m,14067712
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",a,The brush was horizontal.,mismatch,muraki2021,-5.735135316848755,EleutherAI/pythia-14m,14067712
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",b,The brush was vertical.,match,muraki2021,-5.701797151565552,EleutherAI/pythia-14m,14067712
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,a,The crayon was horizontal.,mismatch,muraki2021,-3.874962529433625,EleutherAI/pythia-14m,14067712
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,b,The crayon was vertical.,match,muraki2021,-3.7435810858649865,EleutherAI/pythia-14m,14067712
9,decoration,b,Laura hung the decoration on the line with the clothespin.,a,The decoration was horizontal.,mismatch,muraki2021,-4.150812768936158,EleutherAI/pythia-14m,14067712
9,decoration,b,Laura hung the decoration on the line with the clothespin.,b,The decoration was vertical.,match,muraki2021,-4.132550382614136,EleutherAI/pythia-14m,14067712
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,a,The flashlight was horizontal.,mismatch,muraki2021,-3.8365027556816735,EleutherAI/pythia-14m,14067712
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,b,The flashlight was vertical.,match,muraki2021,-3.7532117813825607,EleutherAI/pythia-14m,14067712
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,a,The fire extinguisher was horizontal.,mismatch,muraki2021,-3.7604201331268996,EleutherAI/pythia-14m,14067712
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,b,The fire extinguisher was vertical.,match,muraki2021,-3.694233228219673,EleutherAI/pythia-14m,14067712
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,mismatch,muraki2021,-4.51660566329956,EleutherAI/pythia-14m,14067712
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,b,The glass was vertical.,match,muraki2021,-4.458909893035889,EleutherAI/pythia-14m,14067712
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,a,The guitar was horizontal.,mismatch,muraki2021,-4.753672027587891,EleutherAI/pythia-14m,14067712
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,b,The guitar was vertical.,match,muraki2021,-4.66090669631958,EleutherAI/pythia-14m,14067712
14,gun,b,Annie lowered the gun to place it in the holster.,a,The gun was horizontal.,mismatch,muraki2021,-3.737894892692566,EleutherAI/pythia-14m,14067712
14,gun,b,Annie lowered the gun to place it in the holster.,b,The gun was vertical.,match,muraki2021,-3.712544894218445,EleutherAI/pythia-14m,14067712
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",a,The iron was horizontal.,mismatch,muraki2021,-4.938252592086792,EleutherAI/pythia-14m,14067712
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",b,The iron was vertical.,match,muraki2021,-4.820453834533692,EleutherAI/pythia-14m,14067712
16,key,b,The lab assistant put the key to the monkey cage on the hook.,a,The key was horizontal.,mismatch,muraki2021,-4.779754996299744,EleutherAI/pythia-14m,14067712
16,key,b,The lab assistant put the key to the monkey cage on the hook.,b,The key was vertical.,match,muraki2021,-4.682197833061219,EleutherAI/pythia-14m,14067712
17,nail,b,The carpenter hammered the nail into the floor plank.,a,The nail was horizontal.,mismatch,muraki2021,-3.8436822175979612,EleutherAI/pythia-14m,14067712
17,nail,b,The carpenter hammered the nail into the floor plank.,b,The nail was vertical.,match,muraki2021,-3.741517996788025,EleutherAI/pythia-14m,14067712
18,pen,b,The accountant stuck his pen into his pocket protector.,a,The pen was horizontal.,mismatch,muraki2021,-5.514998841285705,EleutherAI/pythia-14m,14067712
18,pen,b,The accountant stuck his pen into his pocket protector.,b,The pen was vertical.,match,muraki2021,-5.47303466796875,EleutherAI/pythia-14m,14067712
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,a,The pencil was horizontal.,mismatch,muraki2021,-4.933116388320923,EleutherAI/pythia-14m,14067712
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,b,The pencil was vertical.,match,muraki2021,-4.933514642715454,EleutherAI/pythia-14m,14067712
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,a,The plate was horizontal.,mismatch,muraki2021,-4.236980438232422,EleutherAI/pythia-14m,14067712
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,b,The plate was vertical.,match,muraki2021,-4.265854072570801,EleutherAI/pythia-14m,14067712
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,a,The salt shaker was horizontal.,mismatch,muraki2021,-3.7299899522747313,EleutherAI/pythia-14m,14067712
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,b,The salt shaker was vertical.,match,muraki2021,-3.7040931305715015,EleutherAI/pythia-14m,14067712
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,a,The pair of scissors was horizontal.,mismatch,muraki2021,-4.468392100185156,EleutherAI/pythia-14m,14067712
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,b,The pair of scissors was vertical.,match,muraki2021,-4.477216746658087,EleutherAI/pythia-14m,14067712
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,a,The screw was horizontal.,mismatch,muraki2021,-4.670229053497314,EleutherAI/pythia-14m,14067712
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,b,The screw was vertical.,match,muraki2021,-4.567201948165893,EleutherAI/pythia-14m,14067712
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,a,The wheel was horizontal.,mismatch,muraki2021,-4.296777820587158,EleutherAI/pythia-14m,14067712
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,b,The wheel was vertical.,match,muraki2021,-4.200847911834717,EleutherAI/pythia-14m,14067712
1,steak,a,John looked at the steak on his plate.,a,The steak was brown.,match,connell2007,-3.1867891788482665,EleutherAI/pythia-14m,14067712
1,steak,a,John looked at the steak on his plate.,b,The steak was red.,mismatch,connell2007,-2.952416944503784,EleutherAI/pythia-14m,14067712
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,a,The traffic light was light red.,match,connell2007,-4.2236777033124655,EleutherAI/pythia-14m,14067712
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,b,The traffic light was light green.,mismatch,connell2007,-4.174543108258929,EleutherAI/pythia-14m,14067712
3,tomato,a,Jane tasted the tomato when it was ready to eat.,a,The tomato was red.,match,connell2007,-3.1267637729644777,EleutherAI/pythia-14m,14067712
3,tomato,a,Jane tasted the tomato when it was ready to eat.,b,The tomato was green.,mismatch,connell2007,-3.245616340637207,EleutherAI/pythia-14m,14067712
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,a,The tree was green.,match,connell2007,-3.209394860267639,EleutherAI/pythia-14m,14067712
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,b,The tree was orange.,mismatch,connell2007,-3.703133225440979,EleutherAI/pythia-14m,14067712
5,hair,a,Susan liked it when her granddaughter wore her hair up.,a,The hair was brown.,match,connell2007,-3.9889889478683473,EleutherAI/pythia-14m,14067712
5,hair,a,Susan liked it when her granddaughter wore her hair up.,b,The hair was grey.,mismatch,connell2007,-4.210376286506653,EleutherAI/pythia-14m,14067712
6,bear,a,Joe was excited to see a bear in the woods.,a,The bear was brown.,match,connell2007,-5.2917579174041744,EleutherAI/pythia-14m,14067712
6,bear,a,Joe was excited to see a bear in the woods.,b,The bear was white.,mismatch,connell2007,-4.841328430175781,EleutherAI/pythia-14m,14067712
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,a,The leaf was green.,match,connell2007,-3.287311625480652,EleutherAI/pythia-14m,14067712
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,b,The leaf was orange.,mismatch,connell2007,-3.872778058052063,EleutherAI/pythia-14m,14067712
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,a,The lamb was white.,match,connell2007,-3.896593713760376,EleutherAI/pythia-14m,14067712
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,b,The lamb was black.,mismatch,connell2007,-3.9223801136016845,EleutherAI/pythia-14m,14067712
9,bananas,a,The bananas that Mark bought looked ready to eat.,a,The bananas were yellow.,match,connell2007,-3.9912634703020253,EleutherAI/pythia-14m,14067712
9,bananas,a,The bananas that Mark bought looked ready to eat.,b,The bananas were green.,mismatch,connell2007,-3.72104104484121,EleutherAI/pythia-14m,14067712
10,coffee,a,Joanne always took milk in her coffee.,a,The coffee was brown.,match,connell2007,-4.250454378128052,EleutherAI/pythia-14m,14067712
10,coffee,a,Joanne always took milk in her coffee.,b,The coffee was black.,mismatch,connell2007,-4.04382734298706,EleutherAI/pythia-14m,14067712
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,a,The sky was blue.,match,connell2007,-2.9524272680282593,EleutherAI/pythia-14m,14067712
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,b,The sky was grey.,mismatch,connell2007,-3.3674505949020386,EleutherAI/pythia-14m,14067712
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,a,The chameleon was green.,match,connell2007,-2.842698714695871,EleutherAI/pythia-14m,14067712
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,b,The chameleon was yellow.,mismatch,connell2007,-2.869632921181619,EleutherAI/pythia-14m,14067712
1,steak,b,John looked at the steak in the butcher’s window.,a,The steak was brown.,mismatch,connell2007,-3.2616245985031127,EleutherAI/pythia-14m,14067712
1,steak,b,John looked at the steak in the butcher’s window.,b,The steak was red.,match,connell2007,-3.0106667280197144,EleutherAI/pythia-14m,14067712
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,a,The traffic light was light red.,mismatch,connell2007,-4.334913730621338,EleutherAI/pythia-14m,14067712
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,b,The traffic light was light green.,match,connell2007,-4.2783927236284525,EleutherAI/pythia-14m,14067712
3,tomato,b,Jane tasted the tomato before it was ready to eat.,a,The tomato was red.,mismatch,connell2007,-3.001177930831909,EleutherAI/pythia-14m,14067712
3,tomato,b,Jane tasted the tomato before it was ready to eat.,b,The tomato was green.,match,connell2007,-3.0902700901031492,EleutherAI/pythia-14m,14067712
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,a,The tree was green.,mismatch,connell2007,-3.130702996253967,EleutherAI/pythia-14m,14067712
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,b,The tree was orange.,match,connell2007,-3.648965001106262,EleutherAI/pythia-14m,14067712
5,hair,b,Susan liked it when her grandmother wore her hair up.,a,The hair was brown.,mismatch,connell2007,-3.8613102197647096,EleutherAI/pythia-14m,14067712
5,hair,b,Susan liked it when her grandmother wore her hair up.,b,The hair was grey.,match,connell2007,-4.12700879573822,EleutherAI/pythia-14m,14067712
6,bear,b,Joe was excited to see a bear at the north pole.,a,The bear was brown.,mismatch,connell2007,-5.282513952255249,EleutherAI/pythia-14m,14067712
6,bear,b,Joe was excited to see a bear at the north pole.,b,The bear was white.,match,connell2007,-4.857181882858276,EleutherAI/pythia-14m,14067712
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,a,The leaf was green.,mismatch,connell2007,-3.2946909189224245,EleutherAI/pythia-14m,14067712
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,b,The leaf was orange.,match,connell2007,-3.849081826210022,EleutherAI/pythia-14m,14067712
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,a,The lamb was white.,mismatch,connell2007,-3.828404951095581,EleutherAI/pythia-14m,14067712
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,b,The lamb was black.,match,connell2007,-3.8502845287323,EleutherAI/pythia-14m,14067712
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,a,The bananas were yellow.,mismatch,connell2007,-4.089903132369121,EleutherAI/pythia-14m,14067712
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,b,The bananas were green.,match,connell2007,-3.813062803198894,EleutherAI/pythia-14m,14067712
10,coffee,b,Joanne never took milk in her coffee.,a,The coffee was brown.,mismatch,connell2007,-4.289598894119263,EleutherAI/pythia-14m,14067712
10,coffee,b,Joanne never took milk in her coffee.,b,The coffee was black.,match,connell2007,-4.136909675598145,EleutherAI/pythia-14m,14067712
11,sky,b,The children watched the seagulls fly across the sky in the rain.,a,The sky was blue.,mismatch,connell2007,-2.9368606090545653,EleutherAI/pythia-14m,14067712
11,sky,b,The children watched the seagulls fly across the sky in the rain.,b,The sky was grey.,match,connell2007,-3.34383020401001,EleutherAI/pythia-14m,14067712
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,a,The chameleon was green.,mismatch,connell2007,-2.8927650244440883,EleutherAI/pythia-14m,14067712
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,b,The chameleon was yellow.,match,connell2007,-2.9023534150328487,EleutherAI/pythia-14m,14067712
35,airplane,a,There was an airplane in the hangar.,a,The airplane's wheels were down.,match,pecher2006,-3.8211076770509993,EleutherAI/pythia-14m,14067712
35,airplane,a,There was an airplane in the hangar.,b,The airplane's wheels were retracted.,mismatch,pecher2006,-3.9917538315057755,EleutherAI/pythia-14m,14067712
53,apple,a,There was an apple in the bag.,a,The apple was whole.,match,pecher2006,-4.30896909236908,EleutherAI/pythia-14m,14067712
53,apple,a,There was an apple in the bag.,b,The apple was sliced.,mismatch,pecher2006,-3.8158576250076295,EleutherAI/pythia-14m,14067712
1,apple pie,a,There was apple pie on the table.,a,The apple pie was whole.,match,pecher2006,-4.0168836911519366,EleutherAI/pythia-14m,14067712
1,apple pie,a,There was apple pie on the table.,b,The apple pie was sliced.,mismatch,pecher2006,-3.856800119082133,EleutherAI/pythia-14m,14067712
21,avocado,a,There was an avocado in the crate.,a,The avocado was whole.,match,pecher2006,-4.487378362566233,EleutherAI/pythia-14m,14067712
21,avocado,a,There was an avocado in the crate.,b,The avocado was slided.,mismatch,pecher2006,-5.0702109815818925,EleutherAI/pythia-14m,14067712
39,balloon,a,There was a balloon in the pack.,a,The balloon was deflated.,match,pecher2006,-3.2510944406191506,EleutherAI/pythia-14m,14067712
39,balloon,a,There was a balloon in the pack.,b,The balloon was inflated.,mismatch,pecher2006,-3.0630190134048463,EleutherAI/pythia-14m,14067712
32,banana,a,There was a banana on the counter.,a,The banana was whole.,match,pecher2006,-4.229514646530151,EleutherAI/pythia-14m,14067712
32,banana,a,There was a banana on the counter.,b,The banana was sliced.,mismatch,pecher2006,-3.8473636150360107,EleutherAI/pythia-14m,14067712
47,book,a,There was a book on the shelf.,a,The book was closed.,match,pecher2006,-3.047234797477722,EleutherAI/pythia-14m,14067712
47,book,a,There was a book on the shelf.,b,The book was open.,mismatch,pecher2006,-2.9745464086532594,EleutherAI/pythia-14m,14067712
40,bread,a,There was bread in the bakery window.,a,The bread was in a loaf.,match,pecher2006,-3.547034348760332,EleutherAI/pythia-14m,14067712
40,bread,a,There was bread in the bakery window.,b,The bread was in a slice.,mismatch,pecher2006,-3.691087637628828,EleutherAI/pythia-14m,14067712
12,carrot,a,There was a carrot in the garden.,a,The carrot was whole.,match,pecher2006,-4.972016668319702,EleutherAI/pythia-14m,14067712
12,carrot,a,There was a carrot in the garden.,b,The carrot was sliced.,mismatch,pecher2006,-4.145720767974853,EleutherAI/pythia-14m,14067712
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,-4.051715269684792,EleutherAI/pythia-14m,14067712
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,-3.980603352189064,EleutherAI/pythia-14m,14067712
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,-3.0584559202194215,EleutherAI/pythia-14m,14067712
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,-3.1334265073140464,EleutherAI/pythia-14m,14067712
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,-3.6212370872497557,EleutherAI/pythia-14m,14067712
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,-3.165552043914795,EleutherAI/pythia-14m,14067712
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,-3.7913030862808226,EleutherAI/pythia-14m,14067712
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,-2.9669428212302074,EleutherAI/pythia-14m,14067712
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,-3.439891348282496,EleutherAI/pythia-14m,14067712
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,-3.914254461015974,EleutherAI/pythia-14m,14067712
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,-4.223609196643035,EleutherAI/pythia-14m,14067712
18,cucumber,a,There was a cucumber in the fridge.,b,The cucumber was sliced.,mismatch,pecher2006,-3.920526651044687,EleutherAI/pythia-14m,14067712
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,-3.640006865773882,EleutherAI/pythia-14m,14067712
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,-3.3801728300750256,EleutherAI/pythia-14m,14067712
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,-3.8099963903427123,EleutherAI/pythia-14m,14067712
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,-3.1895935773849486,EleutherAI/pythia-14m,14067712
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,-3.98748574256897,EleutherAI/pythia-14m,14067712
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,-5.659170048577445,EleutherAI/pythia-14m,14067712
22,frog,a,There was a frog in the field.,a,The frog's legs were folded.,match,pecher2006,-3.385952276842935,EleutherAI/pythia-14m,14067712
22,frog,a,There was a frog in the field.,b,The frog's legs were outstretched.,mismatch,pecher2006,-3.331349308705992,EleutherAI/pythia-14m,14067712
