item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,b,The flashlight was vertical.,mismatch,muraki2021,-3.8350616494814553,EleutherAI/pythia-1b,1011781632
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,a,The fire extinguisher was horizontal.,match,muraki2021,-3.005736927036196,EleutherAI/pythia-1b,1011781632
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,b,The fire extinguisher was vertical.,mismatch,muraki2021,-3.021386364940554,EleutherAI/pythia-1b,1011781632
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,match,muraki2021,-4.950281953811645,EleutherAI/pythia-1b,1011781632
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,b,The glass was vertical.,mismatch,muraki2021,-5.030542707443237,EleutherAI/pythia-1b,1011781632
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,a,The guitar was horizontal.,match,muraki2021,-5.097784233093262,EleutherAI/pythia-1b,1011781632
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,b,The guitar was vertical.,mismatch,muraki2021,-5.053655338287354,EleutherAI/pythia-1b,1011781632
14,gun,a,Annie raised the gun to fire at the target.,a,The gun was horizontal.,match,muraki2021,-4.020201778411865,EleutherAI/pythia-1b,1011781632
14,gun,a,Annie raised the gun to fire at the target.,b,The gun was vertical.,mismatch,muraki2021,-3.9141748428344725,EleutherAI/pythia-1b,1011781632
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",a,The iron was horizontal.,match,muraki2021,-4.949200463294983,EleutherAI/pythia-1b,1011781632
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",b,The iron was vertical.,mismatch,muraki2021,-4.919629836082459,EleutherAI/pythia-1b,1011781632
16,key,a,The lab assistant put the key to the monkey cage in the lock.,a,The key was horizontal.,match,muraki2021,-4.246208071708679,EleutherAI/pythia-1b,1011781632
16,key,a,The lab assistant put the key to the monkey cage in the lock.,b,The key was vertical.,mismatch,muraki2021,-4.321549201011658,EleutherAI/pythia-1b,1011781632
17,nail,a,The carpenter hammered the nail into the wall.,a,The nail was horizontal.,match,muraki2021,-3.8937344312667848,EleutherAI/pythia-1b,1011781632
17,nail,a,The carpenter hammered the nail into the wall.,b,The nail was vertical.,mismatch,muraki2021,-3.8292551755905153,EleutherAI/pythia-1b,1011781632
18,pen,a,The accountant stuck his pen behind his ear.,a,The pen was horizontal.,match,muraki2021,-4.208850264549255,EleutherAI/pythia-1b,1011781632
18,pen,a,The accountant stuck his pen behind his ear.,b,The pen was vertical.,mismatch,muraki2021,-4.14946939945221,EleutherAI/pythia-1b,1011781632
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,a,The pencil was horizontal.,match,muraki2021,-4.292478942871094,EleutherAI/pythia-1b,1011781632
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,b,The pencil was vertical.,mismatch,muraki2021,-4.136555767059326,EleutherAI/pythia-1b,1011781632
20,plate,a,Sara situated the expensive plate on its mat on the table.,a,The plate was horizontal.,match,muraki2021,-3.9285037994384764,EleutherAI/pythia-1b,1011781632
20,plate,a,Sara situated the expensive plate on its mat on the table.,b,The plate was vertical.,mismatch,muraki2021,-3.970328950881958,EleutherAI/pythia-1b,1011781632
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,a,The salt shaker was horizontal.,match,muraki2021,-3.1117223432021484,EleutherAI/pythia-1b,1011781632
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,b,The salt shaker was vertical.,mismatch,muraki2021,-3.1673352138272355,EleutherAI/pythia-1b,1011781632
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,a,The pair of scissors was horizontal.,match,muraki2021,-3.761460540299595,EleutherAI/pythia-1b,1011781632
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,b,The pair of scissors was vertical.,mismatch,muraki2021,-3.7743746614505653,EleutherAI/pythia-1b,1011781632
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,a,The screw was horizontal.,match,muraki2021,-4.258747601509095,EleutherAI/pythia-1b,1011781632
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,-4.155867695808411,EleutherAI/pythia-1b,1011781632
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,-4.471416473388672,EleutherAI/pythia-1b,1011781632
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,-4.476087522506714,EleutherAI/pythia-1b,1011781632
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,-3.9186132669448854,EleutherAI/pythia-1b,1011781632
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,b,The axe was vertical.,match,muraki2021,-4.061078381538391,EleutherAI/pythia-1b,1011781632
2,bat,b,Derek held his bat high as the ball approached.,a,The bat was horizontal.,mismatch,muraki2021,-3.89349250793457,EleutherAI/pythia-1b,1011781632
2,bat,b,Derek held his bat high as the ball approached.,b,The bat was vertical.,match,muraki2021,-3.799781608581543,EleutherAI/pythia-1b,1011781632
3,book,b,The librarian put the book back on the shelf.,a,The book was horizontal.,mismatch,muraki2021,-4.048629856109619,EleutherAI/pythia-1b,1011781632
3,book,b,The librarian put the book back on the shelf.,b,The book was vertical.,match,muraki2021,-3.951809453964233,EleutherAI/pythia-1b,1011781632
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",a,The bottle was horizontal.,mismatch,muraki2021,-4.205865097045899,EleutherAI/pythia-1b,1011781632
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",b,The bottle was vertical.,match,muraki2021,-4.111893844604492,EleutherAI/pythia-1b,1011781632
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,a,The bowl was horizontal.,mismatch,muraki2021,-3.73938307762146,EleutherAI/pythia-1b,1011781632
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,b,The bowl was vertical.,match,muraki2021,-3.575027894973755,EleutherAI/pythia-1b,1011781632
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",a,The broom was horizontal.,mismatch,muraki2021,-3.875765306331838,EleutherAI/pythia-1b,1011781632
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",b,The broom was vertical.,match,muraki2021,-4.040375016707306,EleutherAI/pythia-1b,1011781632
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",a,The brush was horizontal.,mismatch,muraki2021,-4.827479958534241,EleutherAI/pythia-1b,1011781632
7,brush,b,"The teenager held her brush up like a microphone, pretending to be a famous rock star.",b,The brush was vertical.,match,muraki2021,-4.80726420879364,EleutherAI/pythia-1b,1011781632
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,a,The crayon was horizontal.,mismatch,muraki2021,-3.231455372380359,EleutherAI/pythia-1b,1011781632
8,crayon,b,The toddler drew a kitty cat with his crayon on his bedroom floor.,b,The crayon was vertical.,match,muraki2021,-3.274649904774768,EleutherAI/pythia-1b,1011781632
9,decoration,b,Laura hung the decoration on the line with the clothespin.,a,The decoration was horizontal.,mismatch,muraki2021,-4.464399099349976,EleutherAI/pythia-1b,1011781632
9,decoration,b,Laura hung the decoration on the line with the clothespin.,b,The decoration was vertical.,match,muraki2021,-4.4807905673980715,EleutherAI/pythia-1b,1011781632
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,a,The flashlight was horizontal.,mismatch,muraki2021,-3.6612045044700303,EleutherAI/pythia-1b,1011781632
10,flashlight,b,The hunter shone the flashlight onto the floor of the cavern.,b,The flashlight was vertical.,match,muraki2021,-3.7170479769508042,EleutherAI/pythia-1b,1011781632
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,a,The fire extinguisher was horizontal.,mismatch,muraki2021,-3.1224669637158513,EleutherAI/pythia-1b,1011781632
11,fire extinguisher,b,The race car driver fastened the fire-extinguisher onto the garage wall.,b,The fire extinguisher was vertical.,match,muraki2021,-3.0911165000870824,EleutherAI/pythia-1b,1011781632
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,mismatch,muraki2021,-4.559537470340729,EleutherAI/pythia-1b,1011781632
12,glass,b,The waiter filled the wineglass while admiring Maureen's gown.,b,The glass was vertical.,match,muraki2021,-4.508618652820587,EleutherAI/pythia-1b,1011781632
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,a,The guitar was horizontal.,mismatch,muraki2021,-4.8415920495986935,EleutherAI/pythia-1b,1011781632
13,guitar,b,Mick set his guitar on the rack as he warmed up for the concert.,b,The guitar was vertical.,match,muraki2021,-4.788711380958557,EleutherAI/pythia-1b,1011781632
14,gun,b,Annie lowered the gun to place it in the holster.,a,The gun was horizontal.,mismatch,muraki2021,-4.229501485824585,EleutherAI/pythia-1b,1011781632
14,gun,b,Annie lowered the gun to place it in the holster.,b,The gun was vertical.,match,muraki2021,-4.041862535476684,EleutherAI/pythia-1b,1011781632
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",a,The iron was horizontal.,mismatch,muraki2021,-4.484491872787475,EleutherAI/pythia-1b,1011781632
15,iron,b,"Frank placed the iron onto the shelf, hoping he wouldn't be late.",b,The iron was vertical.,match,muraki2021,-4.442812585830689,EleutherAI/pythia-1b,1011781632
16,key,b,The lab assistant put the key to the monkey cage on the hook.,a,The key was horizontal.,mismatch,muraki2021,-4.314001560211182,EleutherAI/pythia-1b,1011781632
16,key,b,The lab assistant put the key to the monkey cage on the hook.,b,The key was vertical.,match,muraki2021,-4.393794345855713,EleutherAI/pythia-1b,1011781632
17,nail,b,The carpenter hammered the nail into the floor plank.,a,The nail was horizontal.,mismatch,muraki2021,-4.029537153244019,EleutherAI/pythia-1b,1011781632
17,nail,b,The carpenter hammered the nail into the floor plank.,b,The nail was vertical.,match,muraki2021,-4.0123903274536135,EleutherAI/pythia-1b,1011781632
18,pen,b,The accountant stuck his pen into his pocket protector.,a,The pen was horizontal.,mismatch,muraki2021,-4.1743639469146725,EleutherAI/pythia-1b,1011781632
18,pen,b,The accountant stuck his pen into his pocket protector.,b,The pen was vertical.,match,muraki2021,-4.059219169616699,EleutherAI/pythia-1b,1011781632
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,a,The pencil was horizontal.,mismatch,muraki2021,-4.3852111339569095,EleutherAI/pythia-1b,1011781632
19,pencil,b,Rick hurriedly stuck his pencil in the coffee mug.,b,The pencil was vertical.,match,muraki2021,-4.24873423576355,EleutherAI/pythia-1b,1011781632
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,a,The plate was horizontal.,mismatch,muraki2021,-3.6707783341407776,EleutherAI/pythia-1b,1011781632
20,plate,b,Sara situated the expensive plate on its holder on the shelf.,b,The plate was vertical.,match,muraki2021,-3.673622524738312,EleutherAI/pythia-1b,1011781632
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,a,The salt shaker was horizontal.,mismatch,muraki2021,-2.9992437357349053,EleutherAI/pythia-1b,1011781632
21,salt shaker,b,The anxious little boy placed the salt shaker onto the table.,b,The salt shaker was vertical.,match,muraki2021,-2.9882172851690223,EleutherAI/pythia-1b,1011781632
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,a,The pair of scissors was horizontal.,mismatch,muraki2021,-3.645795524957066,EleutherAI/pythia-1b,1011781632
22,pair of scissors,b,Becca used the scissors to carve her initials into the wet concrete.,b,The pair of scissors was vertical.,match,muraki2021,-3.6684490450643352,EleutherAI/pythia-1b,1011781632
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,a,The screw was horizontal.,mismatch,muraki2021,-4.237574028968811,EleutherAI/pythia-1b,1011781632
23,screw,b,Jim prepared to insert the screw into the top of the cabinet.,b,The screw was vertical.,match,muraki2021,-4.129198336601258,EleutherAI/pythia-1b,1011781632
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,a,The wheel was horizontal.,mismatch,muraki2021,-4.086683011054992,EleutherAI/pythia-1b,1011781632
24,wheel,b,The young husband prepared to place the spare tire onto the wheel.,b,The wheel was vertical.,match,muraki2021,-4.026432538032532,EleutherAI/pythia-1b,1011781632
1,steak,a,John looked at the steak on his plate.,a,The steak was brown.,match,connell2007,-2.472300964593887,EleutherAI/pythia-1b,1011781632
1,steak,a,John looked at the steak on his plate.,b,The steak was red.,mismatch,connell2007,-2.7776412546634672,EleutherAI/pythia-1b,1011781632
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,a,The traffic light was light red.,match,connell2007,-2.9066555500030518,EleutherAI/pythia-1b,1011781632
2,traffic light,a,The driving instructor told Bob to stop at the traffic lights.,b,The traffic light was light green.,mismatch,connell2007,-2.613005757331848,EleutherAI/pythia-1b,1011781632
3,tomato,a,Jane tasted the tomato when it was ready to eat.,a,The tomato was red.,match,connell2007,-2.980617034435272,EleutherAI/pythia-1b,1011781632
3,tomato,a,Jane tasted the tomato when it was ready to eat.,b,The tomato was green.,mismatch,connell2007,-2.947497832775116,EleutherAI/pythia-1b,1011781632
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,a,The tree was green.,match,connell2007,-3.23336341381073,EleutherAI/pythia-1b,1011781632
4,tree,a,Paula thought the tree outside her window looked beautiful in the summer.,b,The tree was orange.,mismatch,connell2007,-3.5915899991989138,EleutherAI/pythia-1b,1011781632
5,hair,a,Susan liked it when her granddaughter wore her hair up.,a,The hair was brown.,match,connell2007,-3.5441298961639403,EleutherAI/pythia-1b,1011781632
5,hair,a,Susan liked it when her granddaughter wore her hair up.,b,The hair was grey.,mismatch,connell2007,-3.922364091873169,EleutherAI/pythia-1b,1011781632
6,bear,a,Joe was excited to see a bear in the woods.,a,The bear was brown.,match,connell2007,-3.309382462501526,EleutherAI/pythia-1b,1011781632
6,bear,a,Joe was excited to see a bear in the woods.,b,The bear was white.,mismatch,connell2007,-2.9640162706375124,EleutherAI/pythia-1b,1011781632
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,a,The leaf was green.,match,connell2007,-2.59587961435318,EleutherAI/pythia-1b,1011781632
7,leaf,a,Sarah stopped in the woods to pick a leaf off a tree.,b,The leaf was orange.,mismatch,connell2007,-3.0776875138282778,EleutherAI/pythia-1b,1011781632
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,a,The lamb was white.,match,connell2007,-3.2048765420913696,EleutherAI/pythia-1b,1011781632
8,lamb,a,Anna found it very easy to spot the lamb in the dark grass.,b,The lamb was black.,mismatch,connell2007,-3.369420123100281,EleutherAI/pythia-1b,1011781632
9,bananas,a,The bananas that Mark bought looked ready to eat.,a,The bananas were yellow.,match,connell2007,-2.5216554068028927,EleutherAI/pythia-1b,1011781632
9,bananas,a,The bananas that Mark bought looked ready to eat.,b,The bananas were green.,mismatch,connell2007,-2.42198300982515,EleutherAI/pythia-1b,1011781632
10,coffee,a,Joanne always took milk in her coffee.,a,The coffee was brown.,match,connell2007,-3.548426556587219,EleutherAI/pythia-1b,1011781632
10,coffee,a,Joanne always took milk in her coffee.,b,The coffee was black.,mismatch,connell2007,-2.9682210206985475,EleutherAI/pythia-1b,1011781632
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,a,The sky was blue.,match,connell2007,-2.2390037715435027,EleutherAI/pythia-1b,1011781632
11,sky,a,The children watched the seagulls fly across the sky in the sunshine.,b,The sky was grey.,mismatch,connell2007,-2.7537402331829073,EleutherAI/pythia-1b,1011781632
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,a,The chameleon was green.,match,connell2007,-1.9641655458253808,EleutherAI/pythia-1b,1011781632
12,chameleon,a,The teacher pointed to the chameleon lying camouflaged in the grass.,b,The chameleon was yellow.,mismatch,connell2007,-2.0429114772123285,EleutherAI/pythia-1b,1011781632
1,steak,b,John looked at the steak in the butcher’s window.,a,The steak was brown.,mismatch,connell2007,-2.391024923324585,EleutherAI/pythia-1b,1011781632
1,steak,b,John looked at the steak in the butcher’s window.,b,The steak was red.,match,connell2007,-2.654842710494995,EleutherAI/pythia-1b,1011781632
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,a,The traffic light was light red.,mismatch,connell2007,-3.061667570046016,EleutherAI/pythia-1b,1011781632
2,traffic light,b,The driving instructor told Bob to continue at the traffic lights.,b,The traffic light was light green.,match,connell2007,-2.7525490607534135,EleutherAI/pythia-1b,1011781632
3,tomato,b,Jane tasted the tomato before it was ready to eat.,a,The tomato was red.,mismatch,connell2007,-3.0608635902404786,EleutherAI/pythia-1b,1011781632
3,tomato,b,Jane tasted the tomato before it was ready to eat.,b,The tomato was green.,match,connell2007,-2.985317850112915,EleutherAI/pythia-1b,1011781632
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,a,The tree was green.,mismatch,connell2007,-3.307807731628418,EleutherAI/pythia-1b,1011781632
4,tree,b,Paula thought the tree outside her window looked beautiful in the autumn.,b,The tree was orange.,match,connell2007,-3.5219218254089357,EleutherAI/pythia-1b,1011781632
5,hair,b,Susan liked it when her grandmother wore her hair up.,a,The hair was brown.,mismatch,connell2007,-3.654294013977051,EleutherAI/pythia-1b,1011781632
5,hair,b,Susan liked it when her grandmother wore her hair up.,b,The hair was grey.,match,connell2007,-4.0457123756408695,EleutherAI/pythia-1b,1011781632
6,bear,b,Joe was excited to see a bear at the north pole.,a,The bear was brown.,mismatch,connell2007,-3.3128754615783693,EleutherAI/pythia-1b,1011781632
6,bear,b,Joe was excited to see a bear at the north pole.,b,The bear was white.,match,connell2007,-2.875796890258789,EleutherAI/pythia-1b,1011781632
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,a,The leaf was green.,mismatch,connell2007,-2.6980308175086973,EleutherAI/pythia-1b,1011781632
7,leaf,b,Sarah stopped in the woods to pick a leaf off the ground.,b,The leaf was orange.,match,connell2007,-3.2113425850868227,EleutherAI/pythia-1b,1011781632
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,a,The lamb was white.,mismatch,connell2007,-3.1751812934875487,EleutherAI/pythia-1b,1011781632
8,lamb,b,Anna found it very difficult to spot the lamb in the dark grass.,b,The lamb was black.,match,connell2007,-3.273143434524536,EleutherAI/pythia-1b,1011781632
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,a,The bananas were yellow.,mismatch,connell2007,-2.370848107384518,EleutherAI/pythia-1b,1011781632
9,bananas,b,The bananas that Mark bought didn't look ready to eat.,b,The bananas were green.,match,connell2007,-2.250106898990149,EleutherAI/pythia-1b,1011781632
10,coffee,b,Joanne never took milk in her coffee.,a,The coffee was brown.,mismatch,connell2007,-3.526162934303284,EleutherAI/pythia-1b,1011781632
10,coffee,b,Joanne never took milk in her coffee.,b,The coffee was black.,match,connell2007,-2.989172625541687,EleutherAI/pythia-1b,1011781632
11,sky,b,The children watched the seagulls fly across the sky in the rain.,a,The sky was blue.,mismatch,connell2007,-2.3549314856529238,EleutherAI/pythia-1b,1011781632
11,sky,b,The children watched the seagulls fly across the sky in the rain.,b,The sky was grey.,match,connell2007,-2.5196097254753114,EleutherAI/pythia-1b,1011781632
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,a,The chameleon was green.,mismatch,connell2007,-1.9726192060334142,EleutherAI/pythia-1b,1011781632
12,chameleon,b,The teacher pointed to the chameleon lying camouflaged in the sand.,b,The chameleon was yellow.,match,connell2007,-2.0508417788369115,EleutherAI/pythia-1b,1011781632
35,airplane,a,There was an airplane in the hangar.,a,The airplane's wheels were down.,match,pecher2006,-2.9183850714138577,EleutherAI/pythia-1b,1011781632
35,airplane,a,There was an airplane in the hangar.,b,The airplane's wheels were retracted.,mismatch,pecher2006,-3.313684679567814,EleutherAI/pythia-1b,1011781632
53,apple,a,There was an apple in the bag.,a,The apple was whole.,match,pecher2006,-2.804294967651367,EleutherAI/pythia-1b,1011781632
53,apple,a,There was an apple in the bag.,b,The apple was sliced.,mismatch,pecher2006,-2.703084444999695,EleutherAI/pythia-1b,1011781632
1,apple pie,a,There was apple pie on the table.,a,The apple pie was whole.,match,pecher2006,-3.072239781419436,EleutherAI/pythia-1b,1011781632
1,apple pie,a,There was apple pie on the table.,b,The apple pie was sliced.,mismatch,pecher2006,-2.613635445634524,EleutherAI/pythia-1b,1011781632
21,avocado,a,There was an avocado in the crate.,a,The avocado was whole.,match,pecher2006,-2.304504026348392,EleutherAI/pythia-1b,1011781632
21,avocado,a,There was an avocado in the crate.,b,The avocado was slided.,mismatch,pecher2006,-3.857631776481867,EleutherAI/pythia-1b,1011781632
39,balloon,a,There was a balloon in the pack.,a,The balloon was deflated.,match,pecher2006,-2.424697056412697,EleutherAI/pythia-1b,1011781632
39,balloon,a,There was a balloon in the pack.,b,The balloon was inflated.,mismatch,pecher2006,-2.5187329173088076,EleutherAI/pythia-1b,1011781632
32,banana,a,There was a banana on the counter.,a,The banana was whole.,match,pecher2006,-3.0234606146812437,EleutherAI/pythia-1b,1011781632
32,banana,a,There was a banana on the counter.,b,The banana was sliced.,mismatch,pecher2006,-2.499925911426544,EleutherAI/pythia-1b,1011781632
47,book,a,There was a book on the shelf.,a,The book was closed.,match,pecher2006,-2.1915170550346375,EleutherAI/pythia-1b,1011781632
47,book,a,There was a book on the shelf.,b,The book was open.,mismatch,pecher2006,-2.052849018573761,EleutherAI/pythia-1b,1011781632
40,bread,a,There was bread in the bakery window.,a,The bread was in a loaf.,match,pecher2006,-2.307569588933672,EleutherAI/pythia-1b,1011781632
40,bread,a,There was bread in the bakery window.,b,The bread was in a slice.,mismatch,pecher2006,-2.7694120747702464,EleutherAI/pythia-1b,1011781632
12,carrot,a,There was a carrot in the garden.,a,The carrot was whole.,match,pecher2006,-3.389843153953552,EleutherAI/pythia-1b,1011781632
12,carrot,a,There was a carrot in the garden.,b,The carrot was sliced.,mismatch,pecher2006,-3.2000170230865477,EleutherAI/pythia-1b,1011781632
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,-2.8002250131352673,EleutherAI/pythia-1b,1011781632
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,-2.476901150242026,EleutherAI/pythia-1b,1011781632
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,-2.1214991927146913,EleutherAI/pythia-1b,1011781632
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,-2.7188445925712585,EleutherAI/pythia-1b,1011781632
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,-2.8752262353897096,EleutherAI/pythia-1b,1011781632
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,-2.8185179948806764,EleutherAI/pythia-1b,1011781632
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,-2.8518797874450685,EleutherAI/pythia-1b,1011781632
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,-1.9560257705327655,EleutherAI/pythia-1b,1011781632
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,-2.4144171277681985,EleutherAI/pythia-1b,1011781632
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,-2.4298562152045116,EleutherAI/pythia-1b,1011781632
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,-2.781667325645685,EleutherAI/pythia-1b,1011781632
18,cucumber,a,There was a cucumber in the fridge.,b,The cucumber was sliced.,mismatch,pecher2006,-2.43009028211236,EleutherAI/pythia-1b,1011781632
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,-2.0984338436807906,EleutherAI/pythia-1b,1011781632
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,-1.825054638605151,EleutherAI/pythia-1b,1011781632
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,-2.955014681816101,EleutherAI/pythia-1b,1011781632
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,-3.490085482597351,EleutherAI/pythia-1b,1011781632
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,-3.035644292831421,EleutherAI/pythia-1b,1011781632
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,-4.273315433944974,EleutherAI/pythia-1b,1011781632
